#depth	thinning	uncertainty (%)
depth	thinning	rel_unc	comment
3239.2	0.08515	0.23849677040516734
3239.7	0.08497	0.23854301518182885
3240.3	0.08478	0.23858221278603445
3240.9	0.08459	0.2386215864759428
3241.4	0.0844	0.2386611374407583
3242.0	0.08421	0.23870086688041803
3242.6	0.08401	0.23873348410903464
3243.2	0.08382	0.23877356239560962
3243.7	0.08362	0.2388184644821813
3244.3	0.08342	0.23886358187485016
3244.9	0.08322	0.23889689978370582
3245.5	0.08302	0.23894242351240666
3246.1	0.08282	0.23898816710939388
3246.7	0.08262	0.23902202856451224
3247.3	0.08243	0.23906344777386873
3247.8	0.08223	0.2391098139365195
3248.4	0.08203	0.2391442155309033
3249.0	0.08183	0.23917878528656972
3249.6	0.08164	0.23922097011268983
3250.1	0.08144	0.23926817288801572
3250.7	0.08125	0.23929846153846152
3251.3	0.08106	0.23934122871946711
3251.8	0.08087	0.23938419685915668
3252.4	0.08068	0.23941497273177986
3252.9	0.08049	0.2394583178034538
3253.5	0.0803	0.23950186799501869
3254.0	0.08011	0.23953314192984648
3254.6	0.07993	0.23957212560990865
3255.1	0.07974	0.2396162528216704
3255.6	0.07956	0.2396430367018602
3256.2	0.07937	0.2396875393725589
3256.7	0.07919	0.2397272382876626
3257.2	0.07901	0.23975446146057464
3257.8	0.07883	0.23979449448179627
3258.3	0.07865	0.23983471074380167
3258.8	0.07847	0.2398751115075825
3259.3	0.07829	0.2399029250223528
3259.9	0.07811	0.23994366918448345
3260.4	0.07793	0.2399846015655075
3260.9	0.07775	0.2400128617363344
3261.4	0.07758	0.2400489816963135
3261.9	0.0774	0.2400904392764858
3262.4	0.07722	0.24011914011914012
3262.9	0.07705	0.2401557430240104
3263.4	0.07687	0.24019773643814235
3263.9	0.0767	0.24023468057366362
3264.5	0.07653	0.24025872206977655
3265.0	0.07635	0.24030124426981006
3265.5	0.07618	0.2403386715673405
3266.0	0.076	0.2403684210526316
3266.5	0.07583	0.24040617169985495
3267.0	0.07566	0.24044409199048372
3267.5	0.07549	0.24046893628295138
3268.0	0.07531	0.24051254813437792
3268.5	0.07514	0.2405376630290125
3269.0	0.07497	0.2405762304921969
3269.5	0.0748	0.24061497326203207
3270.0	0.07463	0.24065389253651345
3270.5	0.07446	0.2406795594950309
3270.9	0.07429	0.24071880468434514
3271.4	0.07412	0.24074473826227735
3271.9	0.07395	0.24078431372549017
3272.4	0.07378	0.2408240715641095
3272.9	0.07361	0.24085042793098768
3273.4	0.07344	0.24089052287581694
3273.9	0.07327	0.2409171557253992
3274.4	0.0731	0.2409575923392613
3274.9	0.07293	0.24099821746880573
3275.4	0.07276	0.24102528862012093
3275.9	0.07259	0.241066262570602
3276.4	0.07242	0.24109362054681027
3276.9	0.07226	0.2411292554663714
3277.3	0.07209	0.24115688722430298
3277.8	0.07192	0.24119855394883205
3278.3	0.07175	0.24122648083623696
3278.8	0.07158	0.24126851075719474
3279.3	0.07141	0.24129673715165942
3279.8	0.07125	0.24133333333333334
3280.3	0.07108	0.2413618458075408
3280.8	0.07091	0.24140459737695671
3281.2	0.07074	0.2414334181509754
3281.7	0.07058	0.24147067157835078
3282.2	0.07041	0.24149978696207922
3282.7	0.07024	0.24154328018223234
3283.2	0.07008	0.2415667808219178
3283.7	0.06991	0.241610642254327
3284.1	0.06974	0.2416403785488959
3284.6	0.06958	0.24167864328830124
3285.1	0.06941	0.24170868750900448
3285.6	0.06925	0.24173285198555958
3286.1	0.06908	0.2417776491024899
3286.6	0.06892	0.24180208937899014
3287.0	0.06875	0.24183272727272723
3287.5	0.06859	0.24187199300189532
3288.0	0.06842	0.24190295235311313
3288.5	0.06826	0.2419425725168473
3289.0	0.06809	0.241973858128947
3289.4	0.06793	0.24199911673781832
3289.9	0.06776	0.24204545454545454
3290.4	0.0676	0.2420710059171598
3290.9	0.06744	0.2421115065243179
3291.3	0.06727	0.24214360041623312
3291.8	0.06711	0.24216957234391295
3292.3	0.06695	0.24221060492905155
3292.8	0.06678	0.24224318658280922
3293.2	0.06662	0.2422695887120985
3293.7	0.06646	0.2423111646102919
3294.2	0.0663	0.2423378582202112
3294.6	0.06614	0.24236468097973993
3295.1	0.06597	0.242398059724117
3295.6	0.06581	0.2424403586081143
3296.1	0.06565	0.24246763137852248
3296.5	0.06549	0.2424950374102916
3297.0	0.06532	0.24252908756889158
3297.5	0.06516	0.24257213014119094
3297.9	0.065	0.24259999999999995
3298.4	0.06484	0.24262800740283777
3298.9	0.06468	0.24267161410018556
3299.4	0.06451	0.24270655712292669
3299.8	0.06435	0.24273504273504273
3300.3	0.06419	0.24276367035363763
3300.8	0.06402	0.24279912527335212
3301.3	0.06386	0.24282806138427812
3301.7	0.06369	0.24286387187941594
3302.2	0.06353	0.2428931213599874
3302.7	0.06336	0.2429292929292929
3303.2	0.0632	0.24295886075949366
3303.7	0.06303	0.2429953990163414
3304.1	0.06287	0.24302529028153333
3304.6	0.0627	0.24306220095693779
3305.1	0.06253	0.24309931233008153
3305.6	0.06236	0.24313662604233482
3306.1	0.06219	0.24317414375301494
3306.6	0.06202	0.24319574330861013
3307.1	0.06185	0.2432336297493937
3307.6	0.06168	0.24327172503242542
3308.1	0.06151	0.2433100308892863
3308.6	0.06133	0.24333931191912603
3309.1	0.06116	0.24337802485284502
3309.6	0.06099	0.24341695359895063
3310.1	0.06081	0.24344680151290904
3310.6	0.06064	0.24348614775725594
3311.1	0.06046	0.24351637446245453
3311.6	0.06029	0.24355614529772762
3312.1	0.06011	0.24358675761104642
3312.6	0.05993	0.24363423994660438
3313.2	0.05976	0.24365796519410976
3313.7	0.05959	0.2436986071488505
3314.2	0.05941	0.2437300117825282
3314.7	0.05924	0.24377110060769752
3315.2	0.05907	0.24379549686812257
3315.7	0.0589	0.24383701188455006
3316.1	0.05873	0.24386174016686532
3316.6	0.05856	0.24390368852459016
3317.1	0.0584	0.24393835616438356
3317.6	0.05823	0.24396359264983686
3318.0	0.05807	0.24399862235233338
3318.5	0.05791	0.2440338456225177
3318.9	0.05776	0.24406163434903047
3319.4	0.0576	0.24409722222222222
3319.8	0.05745	0.24412532637075715
3320.2	0.05731	0.2441633222823242
3320.7	0.05716	0.2441917424772568
3321.1	0.05702	0.2442125569975447
3321.5	0.05688	0.24423347398030942
3321.9	0.05675	0.24426431718061672
3322.2	0.05662	0.24429530201342284
3322.6	0.05649	0.24432642945654098
3323.0	0.05636	0.24433995741660752
3323.3	0.05624	0.24436344238975818
3323.7	0.05612	0.2443870277975766
3324.0	0.056	0.24441071428571426
3324.4	0.05588	0.24443450250536863
3324.7	0.05577	0.24446835216065985
3325.0	0.05566	0.24448436938555515
3325.3	0.05555	0.2445184518451845
3325.6	0.05545	0.24452660054102796
3325.9	0.05534	0.2445608962775569
3326.2	0.05524	0.2445691527878349
3326.5	0.05513	0.24460366406675133
3326.8	0.05503	0.24461202980192623
3327.1	0.05493	0.24463863098488986
3327.4	0.05483	0.244647091008572
3327.7	0.05473	0.24467385346245205
3328.0	0.05463	0.24470071389346512
3328.3	0.05454	0.2447194719471947
3328.5	0.05444	0.24472814107274063
3328.8	0.05434	0.24475524475524474
3329.1	0.05424	0.24478244837758115
3329.4	0.05414	0.24479128186183965
3329.7	0.05404	0.24481865284974094
3330.0	0.05394	0.24482758620689657
3330.3	0.05384	0.2448551263001486
3330.6	0.05374	0.24488276888723481
3330.9	0.05363	0.24490024240164088
3331.2	0.05353	0.24490939660003735
3331.5	0.05342	0.24494571321602393
3331.8	0.05331	0.24496342149690487
3332.1	0.0532	0.2449812030075188
3332.4	0.05309	0.24499905820305143
3332.7	0.05298	0.24503586258965648
3333.1	0.05287	0.24505390580669567
3333.4	0.05275	0.24508056872037917
3333.7	0.05264	0.24509878419452888
3334.1	0.05252	0.24512566641279515
3334.4	0.0524	0.24515267175572517
3334.8	0.05228	0.24516067329762817
3335.1	0.05216	0.24518788343558284
3335.4	0.05204	0.2452152190622598
3335.8	0.05192	0.24524268104776578
3336.1	0.0518	0.24527027027027026
3336.5	0.05168	0.2452979876160991
3336.8	0.05156	0.24530643910007757
3337.2	0.05144	0.2453343701399689
3337.5	0.05132	0.24536243180046768
3337.9	0.0512	0.245390625
3338.2	0.05108	0.24541895066562255
3338.6	0.05096	0.2454277864992151
3338.9	0.05084	0.24545633359559402
3339.3	0.05072	0.24548501577287066
3339.6	0.05061	0.24550484094052558
3339.9	0.05049	0.24553376906318083
3340.3	0.05037	0.24556283502084575
3340.6	0.05026	0.24558296856346995
3340.9	0.05014	0.24559234144395695
3341.3	0.05003	0.24561263242054768
3341.6	0.04992	0.24565304487179487
3341.9	0.0498	0.24566265060240966
3342.2	0.04969	0.2456832360635943
3342.5	0.04958	0.24570391286809198
3342.9	0.04947	0.24572468162522743
3343.2	0.04936	0.24576580226904374
3343.5	0.04925	0.24578680203045683
3343.8	0.04915	0.24579857578840283
3344.1	0.04904	0.24581973898858075
3344.4	0.04894	0.24583163056804253
3344.7	0.04883	0.24585295924636494
3345.0	0.04873	0.2458854914836856
3345.3	0.04862	0.24590703414232826
3345.6	0.04852	0.245919208573784
3345.9	0.04842	0.2459520859149112
3346.2	0.04832	0.2459644039735099
3346.5	0.04822	0.24597677312318542
3346.7	0.04812	0.24600997506234412
3347.0	0.04801	0.2460320766506978
3347.3	0.04791	0.24604466708411604
3347.6	0.04782	0.2460685905478879
3347.9	0.04772	0.246081307627829
3348.2	0.04762	0.246115077698446
3348.5	0.04752	0.2461279461279461
3348.7	0.04742	0.2461408688317166
3349.0	0.04732	0.24617497886728654
3349.3	0.04722	0.24618805590851334
3349.6	0.04712	0.2462011884550085
3349.9	0.04701	0.24622420761540095
3350.2	0.04691	0.24623747601790663
3350.5	0.04681	0.24627216406750696
3350.8	0.0467	0.24629550321199145
3351.1	0.0466	0.24630901287553647
3351.4	0.04649	0.2463325446332545
3351.7	0.04638	0.24635618801207418
3352.0	0.04628	0.24636992221261886
3352.3	0.04616	0.2464038128249567
3352.6	0.04605	0.2464060803474484
3352.9	0.04594	0.24643012625163255
3353.3	0.04582	0.24646442601484067
3353.6	0.04571	0.24648873331874863
3353.9	0.04559	0.24650142575126124
3354.3	0.04547	0.24653617769958214
3354.6	0.04535	0.24654906284454245
3354.9	0.04524	0.24657382847038017
3355.3	0.04512	0.2466090425531915
3355.6	0.04501	0.2466118640302155
3355.9	0.04489	0.2466473602138561
3356.2	0.04478	0.2466726217061188
3356.6	0.04467	0.24669800761137228
3356.9	0.04456	0.24672351885098742
3357.2	0.04445	0.24672665916760403
3357.5	0.04434	0.24675236806495263
3357.8	0.04423	0.246778204838345
3358.1	0.04412	0.24680417044424297
3358.5	0.04401	0.24683026584867074
3358.8	0.0439	0.24683371298405465
3359.1	0.04379	0.2468600137017584
3359.4	0.04368	0.2468864468864469
3359.7	0.04356	0.246900826446281
3360.1	0.04345	0.24692750287686996
3360.4	0.04333	0.24696515116547427
3360.7	0.04322	0.24696899583526144
3361.0	0.0431	0.24700696055684454
3361.4	0.04299	0.2470341939986043
3361.7	0.04288	0.2470382462686567
3362.0	0.04277	0.2470657002571896
3362.3	0.04266	0.24709329582747305
3362.6	0.04256	0.24710996240601504
3362.9	0.04245	0.24713780918727915
3363.2	0.04235	0.2471546635182999
3363.5	0.04224	0.24718276515151516
3363.8	0.04215	0.24718861209964413
3364.1	0.04205	0.24720570749108206
3364.3	0.04195	0.247222884386174
3364.6	0.04186	0.24725274725274723
3364.9	0.04176	0.24727011494252873
3365.1	0.04167	0.24727621790256782
3365.4	0.04158	0.24730639730639734
3365.6	0.04149	0.24731260544709568
3365.9	0.04141	0.2473315624245351
3366.1	0.04132	0.24736205227492736
3366.4	0.04124	0.2473811833171678
3366.6	0.04116	0.2474003887269193
3366.8	0.04108	0.24739532619279456
3367.0	0.041	0.24741463414634146
3367.3	0.04092	0.24743401759530795
3367.5	0.04084	0.24745347698334966
3367.7	0.04077	0.24746136865342164
3367.9	0.04069	0.24748095355124114
3368.1	0.04062	0.2474889217134416
3368.3	0.04055	0.24752157829839705
3368.5	0.04048	0.24752964426877466
3368.7	0.04041	0.2475377381836179
3368.9	0.04034	0.24755081804660387
3369.1	0.04027	0.24756394338217033
3369.3	0.0402	0.24757960199004975
3369.5	0.04014	0.2475909317389138
3369.7	0.04007	0.24760419266284
3369.8	0.04001	0.24761809547613098
3370.0	0.03994	0.24762894341512265
3370.2	0.03988	0.24764292878635907
3370.4	0.03982	0.2476544450025113
3370.6	0.03976	0.24766599597585517
3370.7	0.03969	0.24767951625094478
3370.9	0.03963	0.24769114307342924
3371.1	0.03957	0.24770280515542079
3371.2	0.03951	0.247714502657555
3371.4	0.03946	0.24772681196147997
3371.6	0.0394	0.24773857868020305
3371.7	0.03934	0.24775038129130655
3371.9	0.03928	0.24775967413441952
3372.1	0.03923	0.2477721131786898
3372.2	0.03917	0.2477840183814143
3372.4	0.03911	0.24779340322168245
3372.5	0.03906	0.24780593958013314
3372.7	0.039	0.2478153846153846
3372.9	0.03895	0.24782798459563546
3373.0	0.03889	0.24783749035741837
3373.2	0.03884	0.2478501544799176
3373.3	0.03878	0.24785972150593089
3373.5	0.03873	0.24786986831913244
3373.6	0.03867	0.24788207913110935
3373.8	0.03862	0.24789228379078196
3373.9	0.03857	0.24790251490795956
3374.1	0.03851	0.24791223058945724
3374.2	0.03846	0.24792251690067602
3374.4	0.03841	0.24793282999218952
3374.5	0.03836	0.24794316996871743
3374.7	0.0383	0.2479556135770235
3374.8	0.03825	0.24796601307189545
3375.0	0.0382	0.24797643979057596
3375.1	0.03815	0.24798689384010483
3375.3	0.03809	0.24799684956681545
3375.4	0.03804	0.24800736067297582
3375.6	0.03799	0.24801789944722294
3375.7	0.03794	0.24802583025830255
3375.9	0.03789	0.24803642121931907
3376.0	0.03784	0.2480470401691332
3376.2	0.03778	0.24805717310746428
3376.3	0.03773	0.24806785051683009
3376.5	0.03768	0.24807855626326963
3376.6	0.03763	0.24808929045973957
3376.7	0.03758	0.2480973922299095
3376.9	0.03752	0.24810767590618338
3377.0	0.03747	0.24811849479583664
3377.2	0.03742	0.2481293425975414
3377.3	0.03737	0.24814021942734812
3377.5	0.03732	0.24815112540192927
3377.6	0.03726	0.2481615673644659
3377.8	0.03721	0.2481698468153722
3377.9	0.03716	0.24818083961248658
3378.1	0.03711	0.24819186203179738
3378.2	0.03705	0.24820242914979757
3378.4	0.037	0.24821351351351353
3378.5	0.03695	0.2482219215155616
3378.7	0.03689	0.24823258335592302
3378.8	0.03684	0.24824375678610208
3379.0	0.03679	0.24825496058711605
3379.1	0.03673	0.2482657228423632
3379.3	0.03668	0.24827699018538715
3379.4	0.03662	0.24828782086291643
3379.6	0.03657	0.24829915231063712
3379.8	0.03651	0.24831005204053685
3379.9	0.03646	0.24831870543060888
3380.1	0.0364	0.24832967032967035
3380.2	0.03635	0.24834112792297114
3380.4	0.03629	0.24835216313033892
3380.6	0.03623	0.24836323488821418
3380.7	0.03618	0.24837479270315094
3380.9	0.03612	0.24838593576965673
3381.0	0.03606	0.24839711591791458
3381.2	0.03601	0.2484087753401833
3381.4	0.03595	0.24842002781641165
3381.5	0.03589	0.24843131791585404
3381.7	0.03583	0.24844264582751885
3381.9	0.03577	0.24845680738048645
3382.0	0.03571	0.24846821618594234
3382.2	0.03565	0.24847966339410937
3382.4	0.03559	0.2484911491992133
3382.6	0.03553	0.24850267379679145
3382.7	0.03547	0.24851705666760643
3382.9	0.0354	0.24852824858757064
3383.1	0.03534	0.24853989813242783
3383.3	0.03528	0.2485544217687075
3383.4	0.03521	0.2485657483669412
3383.6	0.03515	0.2485775248933144
3383.8	0.03508	0.24859179019384264
3384.0	0.03502	0.2486036550542547
3384.2	0.03495	0.24861802575107292
3384.4	0.03488	0.24862958715596328
3384.6	0.03482	0.2486444572085009
3384.7	0.03475	0.24865611510791366
3384.9	0.03468	0.24867070357554785
3385.1	0.03461	0.24868246171626698
3385.3	0.03454	0.24869716270990155
3385.5	0.03447	0.24871192341166232
3385.7	0.0344	0.24872383720930233
3385.9	0.03433	0.24873871249635887
3386.1	0.03426	0.24875364856976065
3386.3	0.03419	0.24876572097104419
3386.5	0.03412	0.2487807737397421
3386.7	0.03405	0.24879588839941263
3386.9	0.03397	0.24881071533706212
3387.1	0.0339	0.2488230088495575
3387.3	0.03383	0.24883830919302397
3387.6	0.03375	0.24885333333333332
3387.8	0.03368	0.24886579572446554
3388.0	0.03361	0.2488812853317465
3388.2	0.03353	0.2488965105875336
3388.4	0.03346	0.24890914524805743
3388.6	0.03338	0.24892450569203114
3388.8	0.03331	0.2489402581807265
3389.0	0.03323	0.24895275353596144
3389.2	0.03316	0.2489686369119421
3389.4	0.03309	0.24898458748866728
3389.6	0.03301	0.24899727355346865
3389.8	0.03294	0.249013357619915
3390.0	0.03286	0.2490261716372489
3390.3	0.03279	0.2490423909728576
3390.5	0.03272	0.24905562347188262
3390.7	0.03265	0.2490689127105666
3390.9	0.03257	0.24908504758980657
3391.1	0.0325	0.24909846153846155
3391.3	0.03243	0.2491119333950046
3391.5	0.03236	0.24912546353522866
3391.7	0.03229	0.2491390523381852
3391.9	0.03222	0.24915270018621977
3392.1	0.03214	0.2491661481020535
3392.3	0.03207	0.24917991892734642
3392.5	0.03201	0.24919400187441426
3392.7	0.03194	0.24920788979336253
3392.8	0.03187	0.24922183871979917
3393.0	0.0318	0.2492358490566038
3393.2	0.03173	0.24924992121021114
3393.4	0.03166	0.2492608970309539
3393.6	0.0316	0.24927531645569617
3393.8	0.03153	0.24928956549318107
3394.0	0.03146	0.24930069930069926
3394.2	0.0314	0.24931528662420385
3394.4	0.03133	0.24932652409830836
3394.5	0.03127	0.24933802366485452
3394.7	0.0312	0.24935256410256412
3394.9	0.03114	0.24936416184971097
3395.1	0.03107	0.2493788220148053
3395.3	0.03101	0.24939051918735894
3395.4	0.03095	0.24940226171243943
3395.6	0.03088	0.24941386010362693
3395.8	0.03082	0.24942569759896172
3396.0	0.03076	0.24943758127438231
3396.1	0.0307	0.24944951140065147
3396.3	0.03064	0.24946148825065273
3396.5	0.03057	0.24947333987569514
3396.6	0.03051	0.24948541461815799
3396.8	0.03045	0.2494975369458128
3397.0	0.03039	0.24950970714050674
3397.2	0.03033	0.2495219254863172
3397.3	0.03027	0.24953419226957385
3397.5	0.03021	0.24954650777888115
3397.7	0.03015	0.24955555555555556
3397.8	0.0301	0.24956810631229237
3398.0	0.03004	0.24958055925432757
3398.1	0.02998	0.24959306204136092
3398.3	0.02992	0.24960227272727273
3398.5	0.02986	0.24961486939048894
3398.6	0.0298	0.24962416107382548
3398.8	0.02975	0.24963697478991598
3399.0	0.02969	0.2496497137083193
3399.1	0.02963	0.24965912926088424
3399.3	0.02958	0.2496686950642326
3399.4	0.02952	0.24968157181571815
3399.6	0.02946	0.24969110658520027
3399.8	0.02941	0.24970418225093508
3399.9	0.02935	0.24971379897785348
3400.1	0.02929	0.249726869238648
3400.2	0.02924	0.24973666210670317
3400.4	0.02918	0.24974640164496228
3400.5	0.02912	0.24975961538461539
3400.7	0.02907	0.24976952184382528
3400.8	0.02901	0.24977938641847638
3401.0	0.02896	0.24978936464088397
3401.2	0.0289	0.24980276816608996
3401.3	0.02885	0.24981282495667245
3401.5	0.02879	0.24982285515804098
3401.6	0.02874	0.24983298538622128
3401.8	0.02868	0.2498465829846583
3401.9	0.02863	0.249856793573175
3402.1	0.02857	0.24986699334966747
3402.2	0.02852	0.2498772791023843
3402.4	0.02846	0.24988756148981026
3402.5	0.02841	0.24989792326645546
3402.7	0.02835	0.24990828924162256
3402.9	0.0283	0.24991872791519437
3403.0	0.02824	0.24992917847025495
3403.2	0.02819	0.24993969492727916
3403.3	0.02813	0.24995378599360113
3403.5	0.02808	0.24996438746438746
3403.6	0.02802	0.24997501784439685
3403.8	0.02797	0.24998569896317485
3403.9	0.02791	0.24999641705481906
