#depth	accumulation (m ice equiv)	error (%)
depth	deporate	rel_unc	comment
1520.017	0.2286	0.14873140857392828
1521.319	0.2266	0.15004413062665492
1522.664	0.2201	0.15447523852794187
1523.966	0.2179	0.15603487838458008
1525.17	0.2237	0.1519892713455521
1526.406	0.2255	0.15077605321507762
1527.828	0.2281	0.14905743095133714
1529.24	0.2299	0.1478903871248369
1530.443	0.2195	0.1548974943052392
1531.734	0.214	0.15887850467289721
1532.927	0.2166	0.15697137580794093
1534.152	0.2168	0.15682656826568267
1535.378	0.2245	0.1514476614699332
1536.734	0.2247	0.15131286159323543
1538.058	0.2214	0.15356820234869015
1539.294	0.2153	0.1579191825359963
1540.476	0.2125	0.16
1541.68	0.2154	0.15784586815227483
1542.971	0.2147	0.15836050302748023
1544.273	0.223	0.15246636771300448
1545.509	0.2221	0.1530841963079694
1546.855	0.2212	0.15370705244122967
1548.091	0.2194	0.15496809480401094
1549.305	0.2106	0.16144349477682812
1550.553	0.2135	0.1592505854800937
1551.713	0.2235	0.1521252796420582
1552.981	0.2251	0.15104398045313194
1554.349	0.2282	0.14899211218229624
1555.64	0.2207	0.15405527865881288
1556.855	0.2155	0.1577726218097448
1558.091	0.2085	0.1630695443645084
1559.327	0.2097	0.162136385312351
1560.411	0.2105	0.16152019002375298
1561.68	0.2147	0.15836050302748023
1562.916	0.2232	0.15232974910394265
1564.163	0.2184	0.15567765567765568
1565.454	0.2197	0.15475648611743287
1566.636	0.2204	0.1542649727767695
1567.949	0.2203	0.15433499773036768
1569.163	0.2218	0.157799819657349
1570.41	0.2192	0.15967153284671534
1571.68	0.223	0.15695067264573992
1572.905	0.2246	0.1558325912733749
1574.174	0.2214	0.15808491418247517
1575.41	0.2194	0.15952597994530537
1576.614	0.2173	0.1610676484123332
1577.839	0.2128	0.16447368421052633
1578.999	0.2221	0.1575866726699685
1580.246	0.215	0.16279069767441862
1581.581	0.2263	0.15466195315952277
1582.763	0.2206	0.15865820489573892
1584.076	0.225	0.15555555555555556
1585.192	0.223	0.15695067264573992
1586.614	0.22	0.15909090909090912
1587.785	0.2157	0.16689847009735742
1588.933	0.2114	0.17029328287606432
1590.093	0.2197	0.16385980883022302
1591.297	0.2262	0.15915119363395222
1592.653	0.2285	0.15754923413566738
1593.923	0.2303	0.15631784628745113
1595.203	0.2249	0.16007114273010226
1596.439	0.2285	0.15754923413566738
1597.675	0.2208	0.16304347826086957
1598.966	0.2257	0.15950376606114308
1600.236	0.2234	0.1611459265890779
1601.45	0.2283	0.15768725361366623
1602.73	0.2288	0.15734265734265732
1604.032	0.2267	0.15880017644464048
1605.224	0.2195	0.16400911161731205
1606.395	0.2197	0.16385980883022302
1607.555	0.2155	0.16705336426914152
1608.879	0.2237	0.16092981671881984
1610.082	0.2288	0.15734265734265732
1611.362	0.2238	0.16085790884718498
1612.588	0.2169	0.16597510373443983
1613.737	0.2131	0.1689347724073205
1614.863	0.2164	0.166358595194085
1616.056	0.214	0.16822429906542055
1617.292	0.2278	0.15803336259877085
1618.474	0.2294	0.15693112467306014
1619.863	0.2273	0.15398152221733394
1621.045	0.2198	0.15923566878980894
1622.164	0.2074	0.16875602700096434
1623.31	0.2133	0.1640881387716831
1624.48	0.2145	0.1631701631701632
1625.717	0.2124	0.1647834274952919
1626.811	0.206	0.16990291262135926
1627.905	0.2064	0.16957364341085274
1629.065	0.2097	0.16690510252742013
1630.257	0.2145	0.1631701631701632
1631.395	0.2221	0.1575866726699685
1632.643	0.2171	0.16121602947950256
1633.838	0.217	0.16129032258064518
1634.929	0.2154	0.16248839368616527
1636.122	0.2132	0.16416510318949346
1637.325	0.2111	0.16579819990525818
1638.441	0.2103	0.16642891107941038
1639.568	0.2031	0.17232890201871
1640.651	0.2031	0.17232890201871
1641.723	0.2016	0.17361111111111113
1642.806	0.2032	0.172244094488189
1643.955	0.2118	0.16525023607176584
1645.049	0.2163	0.16181229773462785
1646.297	0.2167	0.16151361329026304
1647.402	0.2204	0.1588021778584392
1648.616	0.2189	0.15989036089538602
1649.82	0.2193	0.15959872321021434
1650.98	0.2164	0.166358595194085
1652.172	0.2155	0.16705336426914152
1653.266	0.2133	0.16877637130801687
1654.418	0.2158	0.16682113067655235
1655.542	0.2148	0.16759776536312848
1656.756	0.21	0.17142857142857143
1657.861	0.2085	0.1726618705035971
1658.879	0.2064	0.17441860465116277
1660.028	0.2106	0.17094017094017092
1661.128	0.2123	0.16957136128120584
1662.303	0.2119	0.1698914582350165
1663.365	0.2115	0.1702127659574468
1664.513	0.2184	0.1648351648351648
1665.706	0.2203	0.1634135270086246
1666.92	0.2178	0.1652892561983471
1668.047	0.213	0.16901408450704225
1669.196	0.2117	0.17005196032120926
1670.334	0.211	0.17061611374407581
1671.483	0.2141	0.1681457262961233
1672.577	0.218	0.16513761467889906
1673.726	0.2179	0.16521340064249654
1674.984	0.2175	0.16551724137931034
1676.111	0.2125	0.16941176470588235
1677.216	0.2086	0.17257909875359537
1678.179	0.2026	0.1776900296150049
1679.404	0.2045	0.17603911980440098
1680.421	0.2108	0.17077798861480076
1681.483	0.2208	0.16304347826086957
1682.719	0.2147	0.16767582673497902
1683.955	0.2112	0.17045454545454544
1684.885	0.1966	0.18311291963377416
1685.925	0.2009	0.17919362867098057
1686.953	0.209	0.17224880382775118
1688.157	0.2125	0.16941176470588235
1689.229	0.2105	0.171021377672209
1690.399	0.2053	0.17048222113979544
1691.396	0.2057	0.17015070491006323
1692.5	0.2122	0.16493873704052783
1693.583	0.2168	0.16143911439114395
1694.776	0.2089	0.16754427955959791
1695.915	0.2021	0.1731815932706581
1696.877	0.1969	0.1777552056881666
1697.927	0.1967	0.17793594306049823
1698.977	0.2012	0.17395626242544734
1700.028	0.2018	0.1734390485629336
1701.056	0.1994	0.17552657973921768
1702.073	0.2054	0.17039922103213245
1703.124	0.2046	0.17106549364613882
1704.294	0.2104	0.16159695817490496
1705.323	0.2109	0.16121384542437175
1706.395	0.2047	0.16609672691744018
1707.533	0.2015	0.1687344913151365
1708.518	0.1977	0.1719777440566515
1709.535	0.1944	0.1748971193415638
1710.531	0.1983	0.1714573877962683
1711.614	0.1963	0.1732042791645441
1712.632	0.2013	0.16890213611525087
1713.638	0.1972	0.1724137931034483
1714.732	0.1943	0.17498713329902213
1715.673	0.1969	0.17267648552564754
1716.701	0.1967	0.17285205897305542
1717.708	0.2001	0.16991504247876063
1718.791	0.1975	0.17215189873417722
1719.798	0.1958	0.17364657814096018
1720.772	0.196	0.17346938775510204
1721.789	0.1967	0.17285205897305542
1722.828	0.2036	0.1669941060903733
1723.835	0.2019	0.16840019811788015
1724.94	0.2075	0.16385542168674702
1725.968	0.2012	0.16898608349900598
1726.986	0.2093	0.16244624940277114
1728.058	0.2125	0.16
1729.185	0.2102	0.16175071360608945
1730.235	0.2161	0.15733456732993986
1731.286	0.2037	0.17182130584192443
1732.434	0.1968	0.17784552845528456
1733.321	0.1911	0.18315018315018317
1734.305	0.1903	0.18392012611665792
1735.29	0.1969	0.1777552056881666
1736.289	0.2028	0.1725838264299803
1737.314	0.2045	0.17114914425427877
1738.354	0.2079	0.16835016835016836
1739.459	0.2118	0.16525023607176584
1740.553	0.2129	0.16439643024894318
1741.537	0.2152	0.162639405204461
1742.664	0.2119	0.1698914582350165
1743.813	0.2142	0.1680672268907563
1744.852	0.2137	0.16846045858680392
1745.903	0.213	0.16901408450704225
1747.019	0.2187	0.16460905349794236
1748.124	0.2197	0.16385980883022302
1749.207	0.2134	0.16869728209934393
1750.312	0.2064	0.17441860465116277
1751.319	0.2165	0.16628175519630484
1752.402	0.2153	0.1672085462145843
1753.496	0.2201	0.1635620172648796
1754.677	0.2122	0.16965127238454286
1755.728	0.2108	0.17077798861480076
1756.756	0.2106	0.17094017094017092
1757.719	0.2111	0.17053529133112266
1758.912	0.2103	0.17118402282453637
1759.973	0.2136	0.1685393258426966
1760.979	0.2127	0.1692524682651622
1762.062	0.207	0.17391304347826086
1763.113	0.2117	0.17005196032120926
1764.129	0.2096	0.1669847328244275
1765.201	0.2058	0.17006802721088435
1766.239	0.2107	0.16611295681063123
1767.288	0.2099	0.1667460695569319
1768.368	0.2139	0.16830294530154277
1769.404	0.2095	0.1718377088305489
1770.496	0.2028	0.17751479289940827
1771.494	0.2035	0.1769041769041769
1772.387	0.202	0.17821782178217818
1773.488	0.2112	0.17045454545454544
1774.562	0.2152	0.162639405204461
1775.663	0.2199	0.15916325602546613
1776.641	0.2186	0.16010978956999086
1777.832	0.2266	0.15445719329214477
1778.937	0.2259	0.15493581230633025
1780.078	0.2087	0.1677048394825108
1781.022	0.1931	0.18125323666494048
1781.908	0.1922	0.18210197710718004
1782.902	0.1968	0.17784552845528456
1783.896	0.2077	0.16851227732306212
1784.967	0.2091	0.1673840267814443
1786.03	0.2091	0.1673840267814443
1786.996	0.2067	0.16932752781809388
1788.011	0.2	0.17500000000000002
1789.048	0.2027	0.1726689689195856
1789.985	0.2033	0.1721593703885883
1791.042	0.2094	0.16714422158548234
1792.067	0.2152	0.162639405204461
1793.109	0.2176	0.16084558823529413
1794.201	0.2174	0.1609935602575897
1795.303	0.2188	0.15996343692870202
1796.349	0.2122	0.16493873704052783
1797.354	0.2095	0.16706443914081148
1798.364	0.2008	0.17430278884462153
1799.36	0.2032	0.172244094488189
1800.298	0.1975	0.17721518987341772
1801.27	0.2019	0.17335314512134722
1802.299	0.202	0.17326732673267328
1803.269	0.2092	0.16730401529636713
1804.291	0.2054	0.17039922103213245
1805.285	0.2057	0.17015070491006323
1806.259	0.2142	0.16339869281045752
1807.31	0.2216	0.15794223826714804
1808.42	0.2239	0.15631978561857976
1809.504	0.2169	0.16136468418626096
1810.53	0.208	0.16826923076923078
1811.522	0.2025	0.17283950617283952
1812.481	0.1953	0.1792114695340502
1813.459	0.1975	0.17721518987341772
1814.324	0.1996	0.17535070140280562
1815.378	0.2036	0.1719056974459725
1816.321	0.2091	0.1673840267814443
1817.312	0.2077	0.16851227732306212
1818.343	0.2125	0.1647058823529412
1819.371	0.2155	0.16241299303944318
1820.45	0.2133	0.1640881387716831
1821.488	0.2128	0.16447368421052633
1822.493	0.2059	0.16998542982030113
1823.431	0.2005	0.1745635910224439
1824.419	0.2037	0.17182130584192443
1825.383	0.2104	0.16634980988593157
1826.445	0.2066	0.16940948693126817
1827.424	0.2064	0.16957364341085274
1828.388	0.1994	0.17552657973921768
1829.367	0.2082	0.1681075888568684
1830.336	0.2022	0.17309594460929775
1831.399	0.2012	0.17395626242544734
1832.258	0.2116	0.16540642722117202
1833.275	0.2059	0.16998542982030113
1834.381	0.2094	0.16714422158548234
1835.277	0.2137	0.16378100140383717
1836.321	0.209	0.1674641148325359
1837.384	0.2139	0.16362786348761105
1838.343	0.2091	0.1673840267814443
1839.367	0.2049	0.1708150317227916
1840.327	0.2087	0.1677048394825108
1841.319	0.2112	0.165719696969697
1842.339	0.221	0.15837104072398192
1843.388	0.2199	0.15916325602546613
1844.476	0.2144	0.16324626865671643
1845.505	0.2092	0.16730401529636713
1846.402	0.2043	0.1713166911404797
1847.354	0.1998	0.1751751751751752
1848.328	0.2036	0.1719056974459725
1849.308	0.2013	0.17386984600099356
1850.203	0.209	0.1674641148325359
1851.197	0.2113	0.16564126833885473
1852.257	0.2186	0.16010978956999086
1853.291	0.2165	0.16166281755196307
1854.303	0.2135	0.1639344262295082
1855.293	0.2119	0.16517225106182162
1856.28	0.2086	0.17257909875359537
1857.269	0.2141	0.1681457262961233
1858.244	0.2194	0.1640838650865998
1859.327	0.2165	0.16628175519630484
1860.354	0.2172	0.16574585635359115
1861.302	0.2131	0.1689347724073205
1862.334	0.2095	0.16706443914081148
1863.373	0.2123	0.16486104569006127
1864.268	0.2139	0.16362786348761105
1865.293	0.2143	0.163322445170322
1866.328	0.2158	0.1621872103799815
1867.349	0.2131	0.1642421398404505
1868.31	0.202	0.17326732673267328
1869.235	0.2022	0.17309594460929775
1870.167	0.1973	0.1773948302078054
1871.111	0.2029	0.17249876786594384
1872.017	0.2066	0.17424975798644723
1873.008	0.207	0.17391304347826086
1873.981	0.216	0.16666666666666666
1874.977	0.2152	0.16728624535315983
1875.96	0.2197	0.16385980883022302
1877.006	0.2191	0.16430853491556366
1878.057	0.2242	0.1605709188224799
1879.095	0.223	0.16591928251121074
1880.155	0.22	0.16818181818181818
1881.142	0.2228	0.16606822262118492
1882.144	0.2226	0.16621743036837378
1883.223	0.2219	0.16674177557458314
1884.234	0.2225	0.16629213483146066
1885.28	0.2182	0.16956920256645278
1886.297	0.2181	0.16964695093993581
1887.32	0.2236	0.16547406082289803
1888.314	0.2266	0.16328331862312445
1889.397	0.2232	0.1657706093189964
1890.414	0.2253	0.16422547714158897
1891.398	0.2255	0.16407982261640797
1892.463	0.2184	0.1694139194139194
1893.532	0.2216	0.17148014440433212
1894.433	0.2248	0.1690391459074733
1895.513	0.2148	0.17690875232774675
1896.541	0.2164	0.1756007393715342
1897.451	0.2157	0.1761706073249884
1898.469	0.2193	0.17327861377108983
1899.538	0.2296	0.16550522648083624
1900.551	0.2323	0.16358157554885921
1901.649	0.2343	0.16218523260776782
1902.722	0.232	0.16379310344827586
1903.763	0.2307	0.164716081491114
1904.81	0.226	0.17256637168141592
1905.891	0.2242	0.17395182872435325
1906.833	0.2217	0.17591339648173207
1907.861	0.2188	0.17824497257769653
1908.887	0.2274	0.17150395778364116
1909.889	0.233	0.16738197424892703
1910.951	0.2341	0.16659547202050407
1912.087	0.2365	0.1649048625792812
1913.186	0.2336	0.16695205479452055
1914.186	0.2218	0.17583408476104598
1915.162	0.2224	0.17535971223021585
1916.144	0.2292	0.17452006980802795
1917.219	0.2365	0.16913319238900634
1918.307	0.2422	0.16515276630883569
1919.436	0.242	0.1652892561983471
1920.52	0.2301	0.1738374619730552
1921.524	0.2348	0.17035775127768313
1922.539	0.235	0.174468085106383
1923.67	0.238	0.17226890756302524
1924.72	0.2454	0.16707416462917685
1925.834	0.2464	0.1663961038961039
1926.958	0.2488	0.16479099678456594
1928.106	0.246	0.16666666666666669
1929.184	0.2445	0.17177914110429449
1930.203	0.2452	0.17128874388254486
1931.372	0.2477	0.16955995155429957
1932.525	0.2531	0.16594231529039907
1933.599	0.2572	0.16329704510108867
1934.778	0.2501	0.16793282686925232
1935.937	0.2497	0.17220664797757307
1937.018	0.2396	0.17946577629382301
1938.068	0.2403	0.17894298793175195
1939.136	0.2496	0.17227564102564102
1940.29	0.2569	0.1673803036200856
1941.494	0.2602	0.1652574942352037
1942.566	0.2571	0.16725009723842862
1943.715	0.2559	0.1680343884329816
1944.907	0.2575	0.170873786407767
1946.045	0.2507	0.17550857598723574
1947.139	0.2495	0.18036072144288576
1948.233	0.256	0.17578125
1949.382	0.2633	0.1709077098366882
1950.585	0.2631	0.17483846446218168
1951.778	0.2612	0.17611026033690658
1952.839	0.2677	0.17183414269704894
1954.032	0.2733	0.16831320892791804
1955.334	0.2841	0.16191481872580077
1956.581	0.2928	0.15710382513661203
1957.85	0.2896	0.162292817679558
1959.196	0.284	0.16549295774647887
1960.378	0.2832	0.1659604519774011
1961.636	0.2728	0.1686217008797654
1962.85	0.2719	0.1691798455314454
1963.977	0.2621	0.1755055322396032
1965.126	0.2612	0.17611026033690658
1966.275	0.2622	0.17162471395881007
1967.424	0.2656	0.1694277108433735
1968.572	0.2572	0.1749611197511664
1969.721	0.2559	0.17194216490816724
1970.793	0.2511	0.1752289924332935
1971.877	0.2534	0.16969218626677188
1973.003	0.25	0.172
1974.13	0.2535	0.16962524654832345
1975.203	0.2576	0.1669254658385093
1976.286	0.252	0.16666666666666669
1977.478	0.2529	0.166073546856465
1978.419	0.239	0.17573221757322177
1979.568	0.2295	0.1786492374727669
1980.487	0.2304	0.1779513888888889
1981.483	0.2302	0.17810599478714162
1982.434	0.2415	0.16563146997929606
1983.562	0.2366	0.16906170752324598
1984.59	0.2372	0.16863406408094436
1985.531	0.221	0.18099547511312217
1986.494	0.2204	0.17695099818511795
1987.446	0.2271	0.17173051519154559
1988.376	0.2236	0.1744186046511628
1989.448	0.2274	0.17150395778364116
1990.323	0.2315	0.16414686825053995
1991.384	0.2255	0.16851441241685144
1992.336	0.23	0.16521739130434782
1993.31	0.2193	0.17327861377108983
1994.262	0.2169	0.1705855232826187
1995.192	0.2123	0.17428167687235044
1996.034	0.2077	0.17814155031295137
1996.986	0.2045	0.18092909535452323
1997.85	0.2064	0.17441860465116277
1998.736	0.2007	0.17937219730941703
1999.579	0.2077	0.17332691381800674
2000.443	0.2006	0.17946161515453637
2001.384	0.2083	0.17282765242438788
2002.205	0.204	0.17647058823529413
2003.08	0.2005	0.1795511221945137
2003.911	0.1984	0.1814516129032258
2004.798	0.201	0.1791044776119403
2005.629	0.2074	0.17357762777242042
2006.526	0.206	0.17475728155339806
2007.434	0.2083	0.17282765242438788
2008.332	0.2088	0.17241379310344826
2009.207	0.2063	0.174503150751333
2010.148	0.2043	0.17621145374449337
2010.925	0.2045	0.17603911980440098
2011.756	0.2044	0.1761252446183953
2012.752	0.2056	0.17509727626459143
2013.616	0.2153	0.1672085462145843
2014.415	0.2173	0.17027151403589508
2015.416	0.2222	0.1665166516651665
2016.45	0.2204	0.16787658802177857
2017.303	0.2087	0.17728797316722567
2018.102	0.1999	0.18509254627313657
2018.988	0.2016	0.18353174603174602
2019.841	0.2065	0.1791767554479419
2020.748	0.2083	0.17762842054728756
2021.614	0.2173	0.16566958122411413
2022.529	0.2174	0.16559337626494938
2023.502	0.2165	0.16628175519630484
2024.436	0.2145	0.1678321678321678
2025.254	0.2019	0.18325903912828131
2026.145	0.1965	0.18829516539440203
2026.877	0.1886	0.19618239660657477
2027.737	0.196	0.18877551020408162
2028.55	0.2122	0.17436380772855795
2029.476	0.2163	0.17105871474803513
2030.41	0.2158	0.17145505097312327
2031.311	0.2133	0.17346460384435067
2032.167	0.2159	0.17600741083835109
2033.093	0.2123	0.17899199246349506
2034.048	0.2159	0.17600741083835109
2034.892	0.2171	0.17503454629203133
2035.846	0.222	0.17117117117117117
2036.815	0.2271	0.1673271686481726
2037.77	0.2234	0.1700984780662489
2038.706	0.2178	0.17447199265381083
2039.575	0.2136	0.17790262172284643
2040.467	0.2085	0.18225419664268586
2041.364	0.2039	0.18636586562040217
2042.188	0.2007	0.18933731938216244
2043.01	0.2046	0.18572825024437928
2043.861	0.2088	0.18199233716475094
2044.788	0.2106	0.18043684710351376
2045.636	0.209	0.18181818181818182
2046.527	0.2156	0.17625231910946196
2047.443	0.2206	0.17225747960108795
2048.384	0.2218	0.17132551848512173
2049.284	0.2249	0.16896398399288573
2050.271	0.2208	0.1721014492753623
2051.218	0.222	0.17117117117117117
2052.064	0.2154	0.17641597028783657
2052.972	0.2153	0.17649790989317232
2053.89	0.2167	0.17535763728657128
2054.826	0.2147	0.17699115044247787
2055.66	0.2131	0.17832003754106052
2056.583	0.206	0.18446601941747573
2057.416	0.2046	0.18572825024437928
2058.228	0.2091	0.18173122907699665
2059.104	0.2086	0.18216682646212845
2060.039	0.2098	0.1811248808388942
2060.88	0.213	0.1784037558685446
2061.733	0.2135	0.17798594847775176
2062.692	0.216	0.17592592592592593
2063.598	0.2073	0.18330921369995173
2064.418	0.2056	0.1848249027237354
2065.269	0.2102	0.1807802093244529
2066.127	0.2127	0.17865538316878232
2067.093	0.2151	0.17666201766620176
2067.958	0.2187	0.1783264746227709
2068.831	0.2134	0.18275538894095594
2069.774	0.211	0.1848341232227488
2070.617	0.2133	0.1828410689170183
2071.484	0.2128	0.18327067669172933
2072.372	0.2248	0.17793594306049823
2073.293	0.2248	0.17793594306049823
2074.312	0.2331	0.1716001716001716
2075.237	0.2329	0.17174753112924002
2076.22	0.2284	0.17513134851138354
2077.142	0.2245	0.18262806236080179
