#depth	LID	stdev (%)
depth	LID	rel_unc	comment
2791.0402	70.9244	0.1
2791.3388	70.8178	0.1
2791.6712	70.6879	0.1
2792.0032	70.5085	0.1
2792.3752	70.3375	0.1
2792.6942	70.1128	0.1
2793.0482	69.9502	0.1
2793.3792	69.7189	0.1
2793.7227	69.5637	0.1
2794.0855	69.4219	0.1
2794.3809	69.4482	0.1
2794.7331	69.5677	0.1
2795.0583	69.6775	0.1
2795.3605	69.7393	0.1
2795.6555	69.7472	0.1
2795.9735	69.7643	0.1
2796.2827	69.7968	0.1
2796.5908	69.8862	0.1
2796.9139	69.9724	0.1
2797.2409	70.1242	0.1
2797.5487	70.3407	0.1
2797.8877	70.5448	0.1
2798.1827	70.6993	0.1
2798.5297	70.7901	0.1
2798.8456	70.8252	0.1
2799.1757	70.8631	0.1
2799.496	70.9198	0.1
2799.796	70.8982	0.1
2800.103	70.9012	0.1
2800.3978	70.8084	0.1
2800.7164	70.7268	0.1
2801.033	70.6533	0.1
2801.3109	70.5565	0.1
2801.6296	70.4741	0.1
2801.9361	70.4118	0.1
2802.2573	70.4289	0.1
2802.572	70.4662	0.1
2802.8345	70.5409	0.1
2803.131	70.5355	0.1
2803.4496	70.5075	0.1
2803.7521	70.5532	0.1
2804.0841	70.6063	0.1
2804.4259	70.6707	0.1
2804.7377	70.5884	0.1
2805.0488	70.4318	0.1
2805.4558	70.2396	0.1
2805.7822	70.1184	0.1
2806.1092	69.997	0.1
2806.3978	69.831	0.1
2806.7539	69.7006	0.1
2807.0335	69.5739	0.1
2807.2867	69.4801	0.1
2807.5955	69.4421	0.1
2807.8702	69.437	0.1
2808.1765	69.4891	0.1
2808.4809	69.5774	0.1
2808.7703	69.6477	0.1
2809.0491	69.6814	0.1
2809.334	69.7219	0.1
2809.6718	69.7359	0.1
2809.9571	69.7477	0.1
2810.2612	69.7291	0.1
2810.5273	69.7231	0.1
2810.8469	69.6672	0.1
2811.1704	69.6068	0.1
2811.458	69.502	0.1
2811.7838	69.4084	0.1
2812.0603	69.3388	0.1
2812.3325	69.3059	0.1
2812.5793	69.3075	0.1
2812.8751	69.3413	0.1
2813.2187	69.3382	0.1
2813.5211	69.3391	0.1
2813.8294	69.3479	0.1
2814.1451	69.4059	0.1
2814.4563	69.459	0.1
2814.7675	69.4433	0.1
2815.0611	69.4608	0.1
2815.3516	69.5311	0.1
2815.6849	69.6119	0.1
2815.9736	69.6898	0.1
2816.2887	69.7173	0.1
2816.5874	69.6806	0.1
2816.8904	69.6154	0.1
2817.206	69.5487	0.1
2817.4896	69.363	0.1
2817.7974	69.2029	0.1
2818.0745	68.9922	0.1
2818.3631	68.7773	0.1
2818.6118	68.6929	0.1
2818.9016	68.5812	0.1
2819.1942	68.5543	0.1
2819.4727	68.5895	0.1
2819.7371	68.6585	0.1
2820.0182	68.8236	0.1
2820.2742	68.9112	0.1
2820.5342	68.9391	0.1
2820.7946	69.013	0.1
2821.0982	69.057	0.1
2821.3627	69.1324	0.1
2821.6366	69.2237	0.1
2821.9258	69.2742	0.1
2822.205	69.2933	0.1
2822.5002	69.285	0.1
2822.7847	69.2956	0.1
2823.027	69.3363	0.1
2823.3224	69.3302	0.1
2823.5804	69.3202	0.1
2823.854	69.2462	0.1
2824.1144	69.1706	0.1
2824.4041	69.1882	0.1
2824.6946	69.2714	0.1
2825.0035	69.4219	0.1
2825.275	69.5755	0.1
2825.5568	69.6288	0.1
2825.8199	69.6046	0.1
2826.075	69.5177	0.1
2826.3165	69.4386	0.1
2826.5671	69.3784	0.1
2826.8723	69.3077	0.1
2827.1519	69.2214	0.1
2827.3904	69.2017	0.1
2827.6429	69.1664	0.1
2827.9154	69.0989	0.1
2828.1462	69.0562	0.1
2828.415	68.9747	0.1
2828.6635	68.8897	0.1
2828.9561	68.8114	0.1
2829.2211	68.734	0.1
2829.4652	68.6262	0.1
2829.7425	68.5397	0.1
2830.0148	68.4344	0.1
2830.238	68.3819	0.1
2830.5159	68.3655	0.1
2830.818	68.4002	0.1
2831.0861	68.4298	0.1
2831.3567	68.4541	0.1
2831.5811	68.459	0.1
2831.823	68.4674	0.1
2832.0925	68.4827	0.1
2832.4009	68.5421	0.1
2832.7301	68.6079	0.1
2833.0094	68.7362	0.1
2833.277	68.7881	0.1
2833.5551	68.7964	0.1
2833.8211	68.7907	0.1
2834.0635	68.7782	0.1
2834.3562	68.7546	0.1
2834.6426	68.6915	0.1
2834.9238	68.6351	0.1
2835.192	68.6011	0.1
2835.47	68.5914	0.1
2835.7552	68.6233	0.1
2836.039	68.6207	0.1
2836.2907	68.6473	0.1
2836.5466	68.6107	0.1
2836.8068	68.5344	0.1
2837.0831	68.3853	0.1
2837.3368	68.2536	0.1
2837.6473	68.1365	0.1
2837.9166	68.0758	0.1
2838.1871	68.0742	0.1
2838.4685	68.1453	0.1
2838.7166	68.1768	0.1
2838.9922	68.1566	0.1
2839.2521	68.086	0.1
2839.5204	68.0424	0.1
2839.7808	68.0619	0.1
2840.0486	68.1354	0.1
2840.304	68.2183	0.1
2840.6004	68.2973	0.1
2840.8585	68.3822	0.1
2841.1423	68.3784	0.1
2841.3971	68.3759	0.1
2841.6751	68.3776	0.1
2841.957	68.3765	0.1
2842.2442	68.4302	0.1
2842.5047	68.4685	0.1
2842.76	68.469	0.1
2843.0227	68.4441	0.1
2843.2627	68.3653	0.1
2843.5341	68.3356	0.1
2843.759	68.4305	0.1
2844.0254	68.5782	0.1
2844.256	68.7081	0.1
2844.5481	68.7051	0.1
2844.8299	68.5486	0.1
2845.074	68.4107	0.1
2845.31	68.2531	0.1
2845.5603	68.182	0.1
2845.841	68.1716	0.1
2846.1011	68.1959	0.1
2846.3589	68.2074	0.1
2846.6094	68.2057	0.1
2846.8268	68.1559	0.1
2847.074	68.0785	0.1
2847.348	68.044	0.1
2847.5946	67.9911	0.1
2847.842	67.9372	0.1
2848.0977	67.8869	0.1
2848.3464	67.8572	0.1
2848.6102	67.865	0.1
2848.848	67.9076	0.1
2849.1057	67.9163	0.1
2849.3512	67.9216	0.1
2849.6398	67.8913	0.1
2849.9242	67.8219	0.1
2850.1648	67.7596	0.1
2850.392	67.6914	0.1
2850.6173	67.6658	0.1
2850.8409	67.6574	0.1
2851.0628	67.6575	0.1
2851.2829	67.6841	0.1
2851.5015	67.6981	0.1
2851.7185	67.716	0.1
2851.934	67.7475	0.1
2852.148	67.7304	0.1
2852.3605	67.7003	0.1
2852.5717	67.6525	0.1
2852.7816	67.6122	0.1
2852.9901	67.6026	0.1
2853.1974	67.5646	0.1
2853.4034	67.5041	0.1
2853.6082	67.3917	0.1
2853.8119	67.3127	0.1
2854.0145	67.2691	0.1
2854.216	67.2652	0.1
2854.4165	67.2961	0.1
2854.6159	67.3094	0.1
2854.8144	67.3874	0.1
2855.0119	67.4536	0.1
2855.2085	67.5076	0.1
2855.4042	67.5736	0.1
2855.599	67.5159	0.1
2855.793	67.4882	0.1
2855.9862	67.4592	0.1
2856.1786	67.496	0.1
2856.3703	67.5505	0.1
2856.5613	67.5896	0.1
2856.7515	67.5936	0.1
2856.9411	67.5816	0.1
2857.1301	67.609	0.1
2857.3184	67.6766	0.1
2857.5061	67.7779	0.1
2857.6932	67.8831	0.1
2857.8798	67.9712	0.1
2858.0659	68.0667	0.1
2858.2514	68.1259	0.1
2858.4364	68.2026	0.1
2858.621	68.2525	0.1
2858.8052	68.2873	0.1
2858.9889	68.3432	0.1
2859.1722	68.4071	0.1
2859.3551	68.4551	0.1
2859.5376	68.4432	0.1
2859.7198	68.4429	0.1
2859.9017	68.4601	0.1
2860.0832	68.4882	0.1
2860.2645	68.5088	0.1
2860.4454	68.5188	0.1
2860.6261	68.5235	0.1
2860.8066	68.5255	0.1
2860.9868	68.5284	0.1
2861.1668	68.5382	0.1
2861.3467	68.5545	0.1
2861.5263	68.5715	0.1
2861.7058	68.5888	0.1
2861.8851	68.6129	0.1
2862.0643	68.6457	0.1
2862.2434	68.675	0.1
2862.4224	68.6875	0.1
2862.6013	68.6842	0.1
2862.7801	68.6772	0.1
2862.9589	68.6684	0.1
2863.1376	68.6661	0.1
2863.3163	68.6708	0.1
2863.495	68.6789	0.1
2863.6736	68.6899	0.1
2863.8523	68.7029	0.1
2864.0309	68.7152	0.1
2864.2097	68.7298	0.1
2864.3884	68.7443	0.1
2864.5672	68.7626	0.1
2864.7461	68.7821	0.1
2864.9251	68.7984	0.1
2865.1042	68.8052	0.1
2865.2834	68.8144	0.1
2865.4627	68.8289	0.1
2865.6421	68.8482	0.1
2865.8217	68.8752	0.1
2866.0015	68.9002	0.1
2866.1814	68.9244	0.1
2866.3615	68.9471	0.1
2866.5418	68.9745	0.1
2866.7223	69.001	0.1
2866.903	69.0309	0.1
2867.0839	69.0578	0.1
2867.2651	69.0785	0.1
2867.4465	69.1005	0.1
2867.6282	69.1348	0.1
2867.8102	69.1874	0.1
2867.9924	69.248	0.1
2868.1749	69.3182	0.1
2868.3577	69.3738	0.1
2868.5408	69.4232	0.1
2868.7243	69.4668	0.1
2868.9081	69.5145	0.1
2869.0922	69.5548	0.1
2869.2766	69.5897	0.1
2869.4614	69.6211	0.1
2869.6466	69.6533	0.1
2869.8322	69.6928	0.1
2870.0182	69.7307	0.1
2870.2045	69.7729	0.1
2870.3913	69.8242	0.1
2870.5784	69.8623	0.1
2870.766	69.9007	0.1
2870.954	69.9194	0.1
2871.1425	69.9203	0.1
2871.3314	69.9116	0.1
2871.5208	69.8971	0.1
2871.7106	69.8753	0.1
2871.9009	69.8658	0.1
2872.0917	69.8705	0.1
2872.283	69.8911	0.1
2872.4747	69.9147	0.1
2872.667	69.9505	0.1
2872.8598	69.9875	0.1
2873.0531	70.0185	0.1
2873.2469	70.0532	0.1
2873.4412	70.0812	0.1
2873.6361	70.1008	0.1
2873.8316	70.1294	0.1
2874.0275	70.16	0.1
2874.2241	70.2041	0.1
2874.4212	70.2444	0.1
2874.6189	70.2978	0.1
2874.8171	70.3517	0.1
2875.016	70.4154	0.1
2875.2154	70.5019	0.1
2875.4154	70.5771	0.1
2875.616	70.6542	0.1
2875.8172	70.7252	0.1
2876.0191	70.7983	0.1
2876.2215	70.8523	0.1
2876.4245	70.9096	0.1
2876.6282	70.9688	0.1
2876.8325	71.0424	0.1
2877.0374	71.1105	0.1
2877.243	71.1851	0.1
2877.4492	71.267	0.1
2877.656	71.3768	0.1
2877.8635	71.4733	0.1
2878.0716	71.5635	0.1
2878.2803	71.6463	0.1
2878.4897	71.7387	0.1
2878.6998	71.8114	0.1
2878.9105	71.879	0.1
2879.1218	71.9386	0.1
2879.3338	71.9973	0.1
2879.5464	72.0417	0.1
2879.7598	72.0864	0.1
2879.9737	72.1395	0.1
2880.1883	72.1818	0.1
2880.4036	72.2218	0.1
2880.6195	72.2572	0.1
2880.8361	72.2914	0.1
2881.0533	72.3114	0.1
2881.2711	72.323	0.1
2881.4897	72.3254	0.1
2881.7088	72.3245	0.1
2881.9286	72.3262	0.1
2882.149	72.3307	0.1
2882.3701	72.3344	0.1
2882.5918	72.3348	0.1
2882.8141	72.3341	0.1
2883.037	72.3333	0.1
2883.2605	72.3345	0.1
2883.4847	72.345	0.1
2883.7094	72.3658	0.1
2883.9348	72.3961	0.1
2884.1607	72.4442	0.1
2884.3872	72.4924	0.1
2884.6143	72.5402	0.1
2884.842	72.5869	0.1
2885.0702	72.634	0.1
2885.2989	72.6942	0.1
2885.5282	72.7471	0.1
2885.758	72.8003	0.1
2885.9883	72.8537	0.1
2886.2191	72.9085	0.1
2886.4504	72.9653	0.1
2886.6822	73.0257	0.1
2886.9144	73.0915	0.1
2887.1471	73.1467	0.1
2887.3803	73.2104	0.1
2887.6138	73.2664	0.1
2887.8478	73.3136	0.1
2888.0821	73.3495	0.1
2888.3168	73.3697	0.1
2888.5519	73.3915	0.1
2888.7874	73.4106	0.1
2889.0231	73.4216	0.1
2889.2592	73.4259	0.1
2889.4956	73.4196	0.1
2889.7322	73.4137	0.1
2889.9691	73.4111	0.1
2890.2063	73.4086	0.1
2890.4437	73.4045	0.1
2890.6812	73.399	0.1
2890.919	73.3977	0.1
2891.1569	73.4011	0.1
2891.3949	73.4071	0.1
2891.6331	73.4136	0.1
2891.8713	73.4214	0.1
2892.1096	73.4326	0.1
2892.348	73.4472	0.1
2892.5864	73.4575	0.1
2892.8248	73.4627	0.1
2893.0631	73.4657	0.1
2893.3014	73.4681	0.1
2893.5397	73.4734	0.1
2893.7778	73.485	0.1
2894.0158	73.5023	0.1
2894.2537	73.5181	0.1
2894.4913	73.5293	0.1
2894.7288	73.5276	0.1
2894.966	73.5104	0.1
2895.203	73.4801	0.1
2895.4397	73.4375	0.1
2895.6761	73.3918	0.1
2895.9121	73.3487	0.1
2896.1477	73.3046	0.1
2896.383	73.2779	0.1
2896.6178	73.2549	0.1
2896.8522	73.2294	0.1
2897.0862	73.1942	0.1
2897.3196	73.1602	0.1
2897.5526	73.1262	0.1
2897.785	73.0963	0.1
2898.0169	73.0828	0.1
2898.2482	73.0812	0.1
2898.479	73.0874	0.1
2898.7092	73.096	0.1
2898.9388	73.1079	0.1
2899.1678	73.1282	0.1
2899.3962	73.1542	0.1
2899.624	73.1675	0.1
2899.8512	73.1891	0.1
2900.0778	73.2324	0.1
2900.3037	73.2674	0.1
2900.529	73.2981	0.1
2900.7536	73.3181	0.1
2900.9776	73.3361	0.1
2901.201	73.3399	0.1
2901.4238	73.3319	0.1
2901.6459	73.334	0.1
2901.8674	73.3489	0.1
2902.0882	73.3573	0.1
2902.3084	73.3631	0.1
2902.528	73.3761	0.1
2902.747	73.394	0.1
2902.9654	73.4062	0.1
2903.1832	73.411	0.1
2903.4005	73.4182	0.1
2903.6171	73.4318	0.1
2903.8332	73.4493	0.1
2904.0487	73.4787	0.1
2904.2637	73.5309	0.1
2904.4781	73.5992	0.1
2904.6921	73.6587	0.1
2904.9055	73.7191	0.1
2905.1184	73.7705	0.1
2905.3309	73.8227	0.1
2905.5429	73.8705	0.1
2905.7545	73.9149	0.1
2905.9657	73.9649	0.1
2906.1764	74.0208	0.1
2906.3868	74.0802	0.1
2906.5969	74.1303	0.1
2906.8065	74.1916	0.1
2907.0159	74.2481	0.1
2907.225	74.2979	0.1
2907.4338	74.3369	0.1
2907.6423	74.3712	0.1
2907.8507	74.4062	0.1
2908.0588	74.4591	0.1
2908.2667	74.5079	0.1
2908.4745	74.5488	0.1
2908.6822	74.5803	0.1
2908.8898	74.6207	0.1
2909.0973	74.6576	0.1
2909.3048	74.6823	0.1
2909.5122	74.6925	0.1
2909.7197	74.6998	0.1
2909.9273	74.7008	0.1
2910.1349	74.6949	0.1
2910.3427	74.6848	0.1
2910.5505	74.6688	0.1
2910.7586	74.6597	0.1
2910.9668	74.6582	0.1
2911.1753	74.6536	0.1
2911.384	74.6438	0.1
2911.593	74.6381	0.1
2911.8023	74.6412	0.1
2912.0119	74.6473	0.1
2912.2219	74.6541	0.1
2912.4322	74.6601	0.1
2912.6429	74.6642	0.1
2912.8541	74.6657	0.1
2913.0657	74.6623	0.1
2913.2778	74.6504	0.1
2913.4905	74.6345	0.1
2913.7036	74.625	0.1
2913.9172	74.6215	0.1
2914.1315	74.6181	0.1
2914.3463	74.6136	0.1
2914.5618	74.6065	0.1
2914.7778	74.5962	0.1
2914.9946	74.5851	0.1
2915.212	74.5799	0.1
2915.4301	74.581	0.1
2915.649	74.5819	0.1
2915.8686	74.5806	0.1
2916.0889	74.5835	0.1
2916.31	74.5982	0.1
2916.532	74.6233	0.1
2916.7547	74.6465	0.1
2916.9783	74.6668	0.1
2917.2028	74.6841	0.1
2917.4282	74.6972	0.1
2917.6544	74.7085	0.1
2917.8816	74.725	0.1
2918.1097	74.7425	0.1
2918.3387	74.7722	0.1
2918.5687	74.8114	0.1
2918.7997	74.8533	0.1
2919.0317	74.8781	0.1
2919.2647	74.8979	0.1
2919.4987	74.9148	0.1
2919.7338	74.9294	0.1
2919.97	74.9474	0.1
2920.2072	74.9607	0.1
2920.4455	74.9677	0.1
2920.6849	74.9802	0.1
2920.9254	75.0052	0.1
2921.1671	75.0394	0.1
2921.4098	75.0679	0.1
2921.6537	75.1053	0.1
2921.8988	75.1381	0.1
2922.145	75.1618	0.1
2922.3924	75.1748	0.1
2922.641	75.189	0.1
2922.8907	75.2004	0.1
2923.1417	75.21	0.1
2923.3938	75.2183	0.1
2923.6471	75.2226	0.1
2923.9017	75.2222	0.1
2924.1574	75.2161	0.1
2924.4144	75.2066	0.1
2924.6725	75.1981	0.1
2924.9319	75.1853	0.1
2925.1924	75.1626	0.1
2925.4542	75.1285	0.1
2925.7171	75.0949	0.1
2925.9812	75.0647	0.1
2926.2465	75.0385	0.1
2926.513	75.0203	0.1
2926.7806	74.9982	0.1
2927.0494	74.9688	0.1
2927.3193	74.9305	0.1
2927.5904	74.8885	0.1
2927.8626	74.8442	0.1
2928.1358	74.7996	0.1
2928.4102	74.7797	0.1
2928.6856	74.7662	0.1
2928.9621	74.7475	0.1
2929.2396	74.7314	0.1
2929.5182	74.7341	0.1
2929.7977	74.7569	0.1
2930.0782	74.7745	0.1
2930.3597	74.7901	0.1
2930.642	74.8035	0.1
2930.9253	74.8171	0.1
2931.2094	74.8298	0.1
2931.4944	74.8451	0.1
2931.7801	74.8661	0.1
2932.0666	74.897	0.1
2932.3539	74.9165	0.1
2932.6419	74.9272	0.1
2932.9305	74.9256	0.1
2933.2198	74.9124	0.1
2933.5097	74.8884	0.1
2933.8002	74.8674	0.1
2934.0912	74.8495	0.1
2934.3828	74.839	0.1
2934.6748	74.8312	0.1
2934.9674	74.8308	0.1
2935.2603	74.8437	0.1
2935.5537	74.8588	0.1
2935.8474	74.8696	0.1
2936.1415	74.8807	0.1
2936.4359	74.9018	0.1
2936.7307	74.9604	0.1
2937.0256	75.0063	0.1
2937.3208	75.0329	0.1
2937.6163	75.0466	0.1
2937.9119	75.072	0.1
2938.2077	75.1151	0.1
2938.5036	75.177	0.1
2938.7996	75.2224	0.1
2939.0956	75.258	0.1
2939.3918	75.2892	0.1
2939.688	75.3178	0.1
2939.9841	75.3575	0.1
2940.2803	75.3939	0.1
2940.5764	75.4432	0.1
2940.8724	75.5218	0.1
2941.1683	75.585	0.1
2941.4641	75.655	0.1
2941.7597	75.7085	0.1
2942.0552	75.7645	0.1
2942.3505	75.8043	0.1
2942.6457	75.8425	0.1
2942.9405	75.8865	0.1
2943.2352	75.9262	0.1
2943.5296	75.9531	0.1
2943.8237	75.9856	0.1
2944.1175	76.0248	0.1
2944.4111	76.082	0.1
2944.7042	76.1351	0.1
2944.9971	76.1544	0.1
2945.2896	76.165	0.1
2945.5817	76.1723	0.1
2945.8734	76.1759	0.1
2946.1648	76.1832	0.1
2946.4557	76.1915	0.1
2946.7462	76.1845	0.1
2947.0362	76.1885	0.1
2947.3258	76.2	0.1
2947.615	76.1977	0.1
2947.9036	76.1972	0.1
2948.1918	76.2121	0.1
2948.4795	76.2491	0.1
2948.7667	76.304	0.1
2949.0533	76.365	0.1
2949.3395	76.4166	0.1
2949.6251	76.5045	0.1
2949.9101	76.5963	0.1
2950.1947	76.6621	0.1
2950.4786	76.7402	0.1
2950.762	76.8585	0.1
2951.0449	76.9765	0.1
2951.3271	77.0884	0.1
2951.6088	77.1928	0.1
2951.8899	77.3009	0.1
2952.1704	77.442	0.1
2952.4503	77.5709	0.1
2952.7296	77.6984	0.1
2953.0083	77.829	0.1
2953.2863	77.9479	0.1
2953.5638	78.0571	0.1
2953.8406	78.1502	0.1
2954.1168	78.2324	0.1
2954.3924	78.3115	0.1
2954.6673	78.4034	0.1
2954.9417	78.498	0.1
2955.2153	78.5866	0.1
2955.4884	78.6689	0.1
2955.7608	78.741	0.1
2956.0326	78.7879	0.1
2956.3037	78.8314	0.1
2956.5742	78.8561	0.1
2956.844	78.8791	0.1
2957.1132	78.9152	0.1
2957.3817	78.9293	0.1
2957.6496	78.9087	0.1
2957.9169	78.8731	0.1
2958.1835	78.811	0.1
2958.4494	78.7509	0.1
2958.7147	78.6875	0.1
2958.9794	78.6102	0.1
2959.2434	78.5225	0.1
2959.5067	78.4655	0.1
2959.7695	78.4289	0.1
2960.0315	78.4091	0.1
2960.293	78.3969	0.1
2960.5538	78.399	0.1
2960.8139	78.4193	0.1
2961.0735	78.4402	0.1
2961.3324	78.4582	0.1
2961.5906	78.4758	0.1
2961.8483	78.49	0.1
2962.1053	78.4966	0.1
2962.3617	78.5013	0.1
2962.6174	78.5076	0.1
2962.8726	78.5074	0.1
2963.1271	78.4974	0.1
2963.381	78.4714	0.1
2963.6343	78.4338	0.1
2963.8871	78.4071	0.1
2964.1392	78.3955	0.1
2964.3907	78.3941	0.1
2964.6416	78.4004	0.1
2964.892	78.4007	0.1
2965.1417	78.4033	0.1
2965.3909	78.4202	0.1
2965.6395	78.4419	0.1
2965.8876	78.4628	0.1
2966.1351	78.4802	0.1
2966.382	78.4933	0.1
2966.6284	78.501	0.1
2966.8742	78.5044	0.1
2967.1195	78.506	0.1
2967.3642	78.5003	0.1
2967.6085	78.4749	0.1
2967.8522	78.4465	0.1
2968.0953	78.4181	0.1
2968.338	78.3914	0.1
2968.5802	78.3494	0.1
2968.8219	78.2959	0.1
2969.063	78.2517	0.1
2969.3037	78.1913	0.1
2969.544	78.1141	0.1
2969.7837	78.0472	0.1
2970.023	77.9764	0.1
2970.2618	77.9301	0.1
2970.5002	77.8896	0.1
2970.7381	77.8483	0.1
2970.9757	77.8302	0.1
2971.2127	77.8278	0.1
2971.4494	77.8237	0.1
2971.6856	77.8085	0.1
2971.9215	77.7933	0.1
2972.1569	77.7927	0.1
2972.3919	77.7973	0.1
2972.6266	77.7836	0.1
2972.8608	77.7395	0.1
2973.0947	77.709	0.1
2973.3282	77.696	0.1
2973.5614	77.6892	0.1
2973.7942	77.6824	0.1
2974.0267	77.6721	0.1
2974.2588	77.6492	0.1
2974.4905	77.6204	0.1
2974.722	77.5758	0.1
2974.9531	77.4971	0.1
2975.1839	77.4284	0.1
2975.4143	77.343	0.1
2975.6445	77.2623	0.1
2975.8743	77.1589	0.1
2976.1039	77.0066	0.1
2976.3332	76.893	0.1
2976.5621	76.761	0.1
2976.7908	76.6455	0.1
2977.0193	76.48	0.1
2977.2474	76.3005	0.1
2977.4753	76.1509	0.1
2977.7029	75.9567	0.1
2977.9303	75.7537	0.1
2978.1574	75.5686	0.1
2978.3842	75.4059	0.1
2978.6109	75.2525	0.1
2978.8373	75.0902	0.1
2979.0634	74.9273	0.1
2979.2894	74.79	0.1
2979.5151	74.6782	0.1
2979.7406	74.5753	0.1
2979.9659	74.4797	0.1
2980.191	74.3878	0.1
2980.4158	74.3008	0.1
2980.6405	74.223	0.1
2980.865	74.1571	0.1
2981.0893	74.0961	0.1
2981.3135	74.0341	0.1
2981.5374	73.9667	0.1
2981.7612	73.8908	0.1
2981.9848	73.825	0.1
2982.2083	73.7829	0.1
2982.4316	73.7471	0.1
2982.6547	73.6993	0.1
2982.8777	73.6466	0.1
2983.1006	73.6012	0.1
2983.3233	73.5614	0.1
2983.5459	73.5246	0.1
2983.7683	73.4914	0.1
2983.9906	73.458	0.1
2984.2128	73.4239	0.1
2984.4349	73.3955	0.1
2984.6569	73.3752	0.1
2984.8787	73.3574	0.1
2985.1005	73.3388	0.1
2985.3221	73.3156	0.1
2985.5437	73.2854	0.1
2985.7651	73.2526	0.1
2985.9865	73.2246	0.1
2986.2078	73.1999	0.1
2986.429	73.1718	0.1
2986.6501	73.1405	0.1
2986.8712	73.1119	0.1
2987.0922	73.0866	0.1
2987.3131	73.0588	0.1
2987.534	73.0251	0.1
2987.7548	72.9858	0.1
2987.9756	72.9413	0.1
2988.1963	72.8948	0.1
2988.417	72.8524	0.1
2988.6376	72.8118	0.1
2988.8582	72.7637	0.1
2989.0788	72.6984	0.1
2989.2994	72.6461	0.1
2989.5199	72.5959	0.1
2989.7404	72.5473	0.1
2989.9609	72.4914	0.1
2990.1814	72.4494	0.1
2990.4018	72.412	0.1
2990.6223	72.3805	0.1
2990.8428	72.3566	0.1
2991.0633	72.3288	0.1
2991.2837	72.2996	0.1
2991.5042	72.2716	0.1
2991.7247	72.2543	0.1
2991.9453	72.2446	0.1
2992.1658	72.2382	0.1
2992.3864	72.2344	0.1
2992.607	72.2438	0.1
2992.8277	72.2723	0.1
2993.0484	72.2986	0.1
2993.2691	72.3255	0.1
2993.4899	72.3508	0.1
2993.7107	72.3774	0.1
2993.9315	72.3994	0.1
2994.1525	72.4226	0.1
2994.3735	72.4513	0.1
2994.5945	72.4984	0.1
2994.8156	72.5369	0.1
2995.0368	72.5642	0.1
2995.2581	72.5828	0.1
2995.4794	72.6106	0.1
2995.7009	72.6403	0.1
2995.9224	72.6763	0.1
2996.144	72.7189	0.1
2996.3656	72.7663	0.1
2996.5874	72.8277	0.1
2996.8093	72.8743	0.1
2997.0313	72.9131	0.1
2997.2534	72.9412	0.1
2997.4756	72.9582	0.1
2997.6979	72.9635	0.1
2997.9203	72.9655	0.1
2998.1428	72.97	0.1
2998.3654	72.9839	0.1
2998.5882	73.0101	0.1
2998.8111	73.0641	0.1
2999.0341	73.1232	0.1
2999.2573	73.173	0.1
2999.4806	73.2179	0.1
2999.704	73.2477	0.1
2999.9276	73.2773	0.1
3000.1513	73.3053	0.1
3000.3752	73.3481	0.1
3000.5992	73.3921	0.1
3000.8234	73.4426	0.1
3001.0478	73.5052	0.1
3001.2723	73.5584	0.1
3001.497	73.62	0.1
3001.7218	73.6666	0.1
3001.9468	73.7095	0.1
3002.1721	73.7583	0.1
3002.3975	73.8022	0.1
3002.623	73.8537	0.1
3002.8488	73.9219	0.1
3003.0748	73.9779	0.1
3003.3009	74.0331	0.1
3003.5273	74.0877	0.1
3003.7538	74.1555	0.1
3003.9806	74.221	0.1
3004.2076	74.297	0.1
3004.4347	74.3814	0.1
3004.6621	74.4916	0.1
3004.8898	74.5817	0.1
3005.1176	74.6672	0.1
3005.3457	74.7585	0.1
3005.574	74.8221	0.1
3005.8025	74.8795	0.1
3006.0313	74.9502	0.1
3006.2603	75.0099	0.1
3006.4895	75.0672	0.1
3006.719	75.1348	0.1
3006.9487	75.1972	0.1
3007.1787	75.2767	0.1
3007.4089	75.3479	0.1
3007.6394	75.3958	0.1
3007.8701	75.4306	0.1
3008.1011	75.447	0.1
3008.3324	75.471	0.1
3008.5639	75.5024	0.1
3008.7956	75.5371	0.1
3009.0277	75.5845	0.1
3009.2599	75.6286	0.1
3009.4925	75.6653	0.1
3009.7253	75.7159	0.1
3009.9583	75.7724	0.1
3010.1916	75.8307	0.1
3010.4252	75.8819	0.1
3010.6591	75.9146	0.1
3010.8932	75.9616	0.1
3011.1275	76.0327	0.1
3011.3622	76.1225	0.1
3011.5971	76.2249	0.1
3011.8323	76.3166	0.1
3012.0677	76.4336	0.1
3012.3034	76.5538	0.1
3012.5394	76.656	0.1
3012.7757	76.7781	0.1
3013.0122	76.9017	0.1
3013.2491	77.0116	0.1
3013.4861	77.129	0.1
3013.7235	77.2737	0.1
3013.9611	77.3956	0.1
3014.199	77.5177	0.1
3014.4372	77.639	0.1
3014.6756	77.7475	0.1
3014.9144	77.859	0.1
3015.1533	77.9651	0.1
3015.3926	78.0864	0.1
3015.6321	78.2002	0.1
3015.8719	78.3131	0.1
3016.112	78.4274	0.1
3016.3523	78.544	0.1
3016.5929	78.6548	0.1
3016.8338	78.75	0.1
3017.0749	78.8338	0.1
3017.3163	78.9135	0.1
3017.5579	78.9874	0.1
3017.7998	79.0583	0.1
3018.0419	79.1118	0.1
3018.2843	79.1788	0.1
3018.527	79.2478	0.1
3018.7699	79.3081	0.1
3019.0131	79.3502	0.1
3019.2565	79.3701	0.1
3019.5001	79.3811	0.1
3019.744	79.3845	0.1
