Age [a] (b2k),Depth ice/snow [m] (NGRIP1),Depth ice/snow [m] (NGRIP2),MCE [a],comb_ngrip
16772,,1652.844,284,1652.844
16773,,1652.858,284,1652.858
16774,,1652.879,284,1652.879
16775,,1652.894,284,1652.894
16776,,1652.926,284,1652.926
16777,,1652.955,284,1652.955
16778,,1652.98,284,1652.98
16779,,1653.007,284,1653.007
16780,,1653.025,284,1653.025
16781,,1653.057,285,1653.057
16782,,1653.074,285,1653.074
16783,,1653.092,285,1653.092
16784,,1653.108,285,1653.108
16785,,1653.132,285,1653.132
16786,,1653.146,285,1653.146
16787,,1653.175,285,1653.175
16788,,1653.21,285,1653.21
16789,,1653.234,285,1653.234
16790,,1653.26,285,1653.26
16791,,1653.288,285,1653.288
16792,,1653.323,285,1653.323
16793,,1653.346,285,1653.346
16794,,1653.367,285,1653.367
16795,,1653.402,285,1653.402
16796,,1653.421,285,1653.421
16797,,1653.441,285,1653.441
16798,,1653.469,285,1653.469
16799,,1653.487,285,1653.487
16800,,1653.522,285,1653.522
16801,,1653.535,285,1653.535
16802,,1653.554,285,1653.554
16803,,1653.57,285,1653.57
16804,,1653.601,285,1653.601
16805,,1653.624,285,1653.624
16806,,1653.646,286,1653.646
16807,,1653.67,286,1653.67
16808,,1653.698,286,1653.698
16809,,1653.739,286,1653.739
16810,,1653.754,286,1653.754
16811,,1653.775,286,1653.775
16812,,1653.792,286,1653.792
16813,,1653.818,286,1653.818
16814,,1653.839,286,1653.839
16815,,1653.875,286,1653.875
16816,,1653.894,286,1653.894
16817,,1653.912,286,1653.912
16818,,1653.928,286,1653.928
16819,,1653.944,286,1653.944
16820,,1653.959,287,1653.959
16821,,1653.977,287,1653.977
16822,,1654.017,287,1654.017
16823,,1654.047,287,1654.047
16824,,1654.069,287,1654.069
16825,,1654.082,287,1654.082
16826,,1654.116,287,1654.116
16827,,1654.137,287,1654.137
16828,,1654.172,287,1654.172
16829,,1654.196,287,1654.196
16830,,1654.222,287,1654.222
16831,,1654.254,287,1654.254
16832,,1654.276,287,1654.276
16833,,1654.295,287,1654.295
16834,,1654.318,287,1654.318
16835,,1654.348,287,1654.348
16836,,1654.381,287,1654.381
16837,,1654.4,288,1654.4
16838,,1654.413,288,1654.413
16839,,1654.446,288,1654.446
16840,,1654.489,288,1654.489
16841,,1654.521,288,1654.521
16842,,1654.543,288,1654.543
16843,,1654.563,288,1654.563
16844,,1654.581,288,1654.581
16845,,1654.605,288,1654.605
16846,,1654.626,288,1654.626
16847,,1654.651,288,1654.651
16848,,1654.665,289,1654.665
16849,,1654.679,289,1654.679
16850,,1654.7,289,1654.7
16851,,1654.737,290,1654.737
16852,,1654.753,290,1654.753
16853,,1654.775,290,1654.775
16854,,1654.816,290,1654.816
16855,,1654.83,290,1654.83
16856,,1654.864,290,1654.864
16857,,1654.895,290,1654.895
16858,,1654.921,290,1654.921
16859,,1654.943,290,1654.943
16860,,1654.97,290,1654.97
16861,,1654.986,290,1654.986
16862,,1655.011,290,1655.011
16863,,1655.034,290,1655.034
16864,,1655.056,291,1655.056
16865,,1655.08,291,1655.08
16866,,1655.097,291,1655.097
16867,,1655.122,291,1655.122
16868,,1655.141,291,1655.141
16869,,1655.158,291,1655.158
16870,,1655.197,291,1655.197
16871,,1655.228,291,1655.228
16872,,1655.252,291,1655.252
16873,,1655.267,291,1655.267
16874,,1655.3,291,1655.3
16875,,1655.315,292,1655.315
16876,,1655.338,292,1655.338
16877,,1655.362,292,1655.362
16878,,1655.378,292,1655.378
16879,,1655.4,292,1655.4
16880,,1655.414,292,1655.414
16881,,1655.449,292,1655.449
16882,,1655.471,292,1655.471
16883,,1655.492,292,1655.492
16884,,1655.515,292,1655.515
16885,,1655.528,292,1655.528
16886,,1655.554,292,1655.554
16887,,1655.587,292,1655.587
16888,,1655.612,293,1655.612
16889,,1655.629,293,1655.629
16890,,1655.652,293,1655.652
16891,,1655.675,293,1655.675
16892,,1655.689,293,1655.689
16893,,1655.718,293,1655.718
16894,,1655.733,293,1655.733
16895,,1655.747,293,1655.747
16896,,1655.76,293,1655.76
16897,,1655.786,293,1655.786
16898,,1655.802,293,1655.802
16899,,1655.819,293,1655.819
16900,,1655.837,293,1655.837
16901,,1655.852,293,1655.852
16902,,1655.88,293,1655.88
16903,,1655.895,293,1655.895
16904,,1655.922,293,1655.922
16905,,1655.941,293,1655.941
16906,,1655.955,293,1655.955
16907,,1655.979,293,1655.979
16908,,1655.995,293,1655.995
16909,,1656.036,293,1656.036
16910,,1656.05,293,1656.05
16911,,1656.064,294,1656.064
16912,,1656.081,294,1656.081
16913,,1656.112,294,1656.112
16914,,1656.133,294,1656.133
16915,,1656.151,294,1656.151
16916,,1656.179,294,1656.179
16917,,1656.196,294,1656.196
16918,,1656.218,294,1656.218
16919,,1656.258,294,1656.258
16920,,1656.276,294,1656.276
16921,,1656.299,294,1656.299
16922,,1656.317,294,1656.317
16923,,1656.333,294,1656.333
16924,,1656.349,294,1656.349
16925,,1656.381,294,1656.381
16926,,1656.395,295,1656.395
16927,,1656.408,295,1656.408
16928,,1656.424,295,1656.424
16929,,1656.449,295,1656.449
16930,,1656.462,295,1656.462
16931,,1656.476,295,1656.476
16932,,1656.497,295,1656.497
16933,,1656.525,295,1656.525
16934,,1656.544,295,1656.544
16935,,1656.56,295,1656.56
16936,,1656.58,295,1656.58
16937,,1656.61,295,1656.61
16938,,1656.628,295,1656.628
16939,,1656.646,295,1656.646
16940,,1656.663,295,1656.663
16941,,1656.683,295,1656.683
16942,,1656.715,295,1656.715
16943,,1656.733,295,1656.733
16944,,1656.747,295,1656.747
16945,,1656.778,295,1656.778
16946,,1656.795,295,1656.795
16947,,1656.81,295,1656.81
16948,,1656.845,295,1656.845
16949,,1656.862,295,1656.862
16950,,1656.884,295,1656.884
16951,,1656.913,295,1656.913
16952,,1656.931,295,1656.931
16953,,1656.949,296,1656.949
16954,,1656.97,296,1656.97
16955,,1656.988,296,1656.988
16956,,1657.006,296,1657.006
16957,,1657.031,296,1657.031
16958,,1657.049,296,1657.049
16959,,1657.089,296,1657.089
16960,,1657.112,296,1657.112
16961,,1657.136,296,1657.136
16962,,1657.16,296,1657.16
16963,,1657.188,296,1657.188
16964,,1657.203,296,1657.203
16965,,1657.219,296,1657.219
16966,,1657.26,296,1657.26
16967,,1657.276,296,1657.276
16968,,1657.295,297,1657.295
16969,,1657.312,297,1657.312
16970,,1657.347,297,1657.347
16971,,1657.363,297,1657.363
16972,,1657.382,297,1657.382
16973,,1657.407,297,1657.407
16974,,1657.427,297,1657.427
16975,,1657.449,297,1657.449
16976,,1657.471,297,1657.471
16977,,1657.489,297,1657.489
16978,,1657.508,298,1657.508
16979,,1657.521,298,1657.521
16980,,1657.54,298,1657.54
16981,,1657.553,298,1657.553
16982,,1657.579,298,1657.579
16983,,1657.598,298,1657.598
16984,,1657.623,298,1657.623
16985,,1657.647,298,1657.647
16986,,1657.666,298,1657.666
16987,,1657.684,298,1657.684
16988,,1657.708,298,1657.708
16989,,1657.732,298,1657.732
16990,,1657.757,298,1657.757
16991,,1657.782,298,1657.782
16992,,1657.816,298,1657.816
16993,,1657.846,298,1657.846
16994,,1657.861,298,1657.861
16995,,1657.875,299,1657.875
16996,,1657.898,299,1657.898
16997,,1657.939,299,1657.939
16998,,1657.968,299,1657.968
16999,,1657.993,299,1657.993
17000,,1658.017,299,1658.017
17001,,1658.035,300,1658.035
17002,,1658.059,300,1658.059
17003,,1658.073,300,1658.073
17004,,1658.094,300,1658.094
17005,,1658.122,300,1658.122
17006,,1658.161,300,1658.161
17007,,1658.187,300,1658.187
17008,,1658.207,300,1658.207
17009,,1658.222,300,1658.222
17010,,1658.239,300,1658.239
17011,,1658.264,300,1658.264
17012,,1658.279,300,1658.279
17013,,1658.293,300,1658.293
17014,,1658.327,300,1658.327
17015,,1658.358,300,1658.358
17016,,1658.382,300,1658.382
17017,,1658.412,300,1658.412
17018,,1658.431,300,1658.431
17019,,1658.459,300,1658.459
17020,,1658.496,300,1658.496
17021,,1658.517,300,1658.517
17022,,1658.532,300,1658.532
17023,,1658.561,300,1658.561
17024,,1658.585,300,1658.585
17025,,1658.611,300,1658.611
17026,,1658.627,301,1658.627
17027,,1658.642,301,1658.642
17028,,1658.66,301,1658.66
17029,,1658.681,301,1658.681
17030,,1658.703,301,1658.703
17031,,1658.732,301,1658.732
17032,,1658.753,301,1658.753
17033,,1658.765,301,1658.765
17034,,1658.785,301,1658.785
17035,,1658.815,301,1658.815
17036,,1658.839,301,1658.839
17037,,1658.872,301,1658.872
17038,,1658.892,301,1658.892
17039,,1658.91,301,1658.91
17040,,1658.943,301,1658.943
17041,,1658.968,302,1658.968
17042,,1658.984,302,1658.984
17043,,1659.004,302,1659.004
17044,,1659.024,302,1659.024
17045,,1659.047,302,1659.047
17046,,1659.069,302,1659.069
17047,,1659.1,302,1659.1
17048,,1659.121,302,1659.121
17049,,1659.139,302,1659.139
17050,,1659.152,302,1659.152
17051,,1659.188,302,1659.188
17052,,1659.21,302,1659.21
17053,,1659.245,303,1659.245
17054,,1659.266,303,1659.266
17055,,1659.29,303,1659.29
17056,,1659.337,303,1659.337
17057,,1659.368,303,1659.368
17058,,1659.389,303,1659.389
17059,,1659.413,303,1659.413
17060,,1659.441,303,1659.441
17061,,1659.463,304,1659.463
17062,,1659.483,304,1659.483
17063,,1659.519,304,1659.519
17064,,1659.539,304,1659.539
17065,,1659.56,304,1659.56
17066,,1659.592,304,1659.592
17067,,1659.611,305,1659.611
17068,,1659.643,305,1659.643
17069,,1659.669,305,1659.669
17070,,1659.691,305,1659.691
17071,,1659.718,305,1659.718
17072,,1659.737,305,1659.737
17073,,1659.772,305,1659.772
17074,,1659.796,305,1659.796
17075,,1659.828,305,1659.828
17076,,1659.847,305,1659.847
17077,,1659.868,305,1659.868
17078,,1659.882,306,1659.882
17079,,1659.896,306,1659.896
17080,,1659.916,306,1659.916
17081,,1659.947,306,1659.947
17082,,1659.963,306,1659.963
17083,,1659.98,306,1659.98
17084,,1660.011,306,1660.011
17085,,1660.027,306,1660.027
17086,,1660.071,306,1660.071
17087,,1660.086,306,1660.086
17088,,1660.104,306,1660.104
17089,,1660.121,306,1660.121
17090,,1660.142,306,1660.142
17091,,1660.168,306,1660.168
17092,,1660.19,306,1660.19
17093,,1660.207,306,1660.207
17094,,1660.229,306,1660.229
17095,,1660.246,306,1660.246
17096,,1660.263,306,1660.263
17097,,1660.293,306,1660.293
17098,,1660.321,306,1660.321
17099,,1660.347,306,1660.347
17100,,1660.366,306,1660.366
17101,,1660.395,306,1660.395
17102,,1660.424,306,1660.424
17103,,1660.443,306,1660.443
17104,,1660.466,306,1660.466
17105,,1660.486,306,1660.486
17106,,1660.522,306,1660.522
17107,,1660.542,307,1660.542
17108,,1660.562,307,1660.562
17109,,1660.602,307,1660.602
17110,,1660.647,307,1660.647
17111,,1660.665,308,1660.665
17112,,1660.683,308,1660.683
17113,,1660.705,308,1660.705
17114,,1660.728,308,1660.728
17115,,1660.757,308,1660.757
17116,,1660.788,308,1660.788
17117,,1660.814,308,1660.814
17118,,1660.843,308,1660.843
17119,,1660.866,308,1660.866
17120,,1660.892,308,1660.892
17121,,1660.92,308,1660.92
17122,,1660.945,308,1660.945
17123,,1660.966,308,1660.966
17124,,1660.991,308,1660.991
17125,,1661.021,308,1661.021
17126,,1661.045,308,1661.045
17127,,1661.067,308,1661.067
17128,,1661.096,308,1661.096
17129,,1661.127,308,1661.127
17130,,1661.154,308,1661.154
17131,,1661.181,308,1661.181
17132,,1661.203,309,1661.203
17133,,1661.214,309,1661.214
17134,,1661.234,309,1661.234
17135,,1661.256,309,1661.256
17136,,1661.271,309,1661.271
17137,,1661.304,309,1661.304
17138,,1661.323,309,1661.323
17139,,1661.347,309,1661.347
17140,,1661.363,309,1661.363
17141,,1661.386,309,1661.386
17142,,1661.427,309,1661.427
17143,,1661.452,309,1661.452
17144,,1661.471,309,1661.471
17145,,1661.497,309,1661.497
17146,,1661.514,309,1661.514
17147,,1661.54,309,1661.54
17148,,1661.564,309,1661.564
17149,,1661.59,309,1661.59
17150,,1661.616,309,1661.616
17151,,1661.639,309,1661.639
17152,,1661.66,309,1661.66
17153,,1661.688,309,1661.688
17154,,1661.712,309,1661.712
17155,,1661.734,309,1661.734
17156,,1661.758,309,1661.758
17157,,1661.789,309,1661.789
17158,,1661.839,309,1661.839
17159,,1661.855,310,1661.855
17160,,1661.883,310,1661.883
17161,,1661.909,310,1661.909
17162,,1661.927,310,1661.927
17163,,1661.957,310,1661.957
17164,,1661.977,310,1661.977
17165,,1661.993,310,1661.993
17166,,1662.01,310,1662.01
17167,,1662.03,310,1662.03
17168,,1662.05,310,1662.05
17169,,1662.075,310,1662.075
17170,,1662.101,310,1662.101
17171,,1662.118,310,1662.118
17172,,1662.142,310,1662.142
17173,,1662.156,310,1662.156
17174,,1662.174,310,1662.174
17175,,1662.206,310,1662.206
17176,,1662.228,310,1662.228
17177,,1662.253,310,1662.253
17178,,1662.268,310,1662.268
17179,,1662.283,310,1662.283
17180,,1662.312,310,1662.312
17181,,1662.339,310,1662.339
17182,,1662.365,310,1662.365
17183,,1662.378,311,1662.378
17184,,1662.392,311,1662.392
17185,,1662.42,311,1662.42
17186,,1662.44,311,1662.44
17187,,1662.491,311,1662.491
17188,,1662.514,311,1662.514
17189,,1662.532,312,1662.532
17190,,1662.547,312,1662.547
17191,,1662.571,312,1662.571
17192,,1662.591,312,1662.591
17193,,1662.619,312,1662.619
17194,,1662.644,312,1662.644
17195,,1662.664,312,1662.664
17196,,1662.694,312,1662.694
17197,,1662.72,312,1662.72
17198,,1662.739,312,1662.739
17199,,1662.77,312,1662.77
17200,,1662.803,312,1662.803
17201,,1662.826,312,1662.826
17202,,1662.842,312,1662.842
17203,,1662.868,312,1662.868
17204,,1662.888,312,1662.888
17205,,1662.907,312,1662.907
17206,,1662.945,312,1662.945
17207,,1662.974,312,1662.974
17208,,1662.999,312,1662.999
17209,,1663.023,312,1663.023
17210,,1663.043,312,1663.043
17211,,1663.075,312,1663.075
17212,,1663.101,312,1663.101
17213,,1663.115,313,1663.115
17214,,1663.13,313,1663.13
17215,,1663.16,313,1663.16
17216,,1663.181,313,1663.181
17217,,1663.217,313,1663.217
17218,,1663.233,313,1663.233
17219,,1663.259,313,1663.259
17220,,1663.279,313,1663.279
17221,,1663.301,313,1663.301
17222,,1663.327,313,1663.327
17223,,1663.345,313,1663.345
17224,,1663.382,313,1663.382
17225,,1663.405,313,1663.405
17226,,1663.433,313,1663.433
17227,,1663.461,313,1663.461
17228,,1663.479,313,1663.479
17229,,1663.495,313,1663.495
17230,,1663.516,313,1663.516
17231,,1663.541,313,1663.541
17232,,1663.571,313,1663.571
17233,,1663.605,313,1663.605
17234,,1663.625,313,1663.625
17235,,1663.654,313,1663.654
17236,,1663.675,313,1663.675
17237,,1663.706,313,1663.706
17238,,1663.73,313,1663.73
17239,,1663.75,313,1663.75
17240,,1663.779,313,1663.779
17241,,1663.798,313,1663.798
17242,,1663.825,313,1663.825
17243,,1663.851,313,1663.851
17244,,1663.87,313,1663.87
17245,,1663.895,313,1663.895
17246,,1663.907,314,1663.907
17247,,1663.921,314,1663.921
17248,,1663.945,314,1663.945
17249,,1663.959,314,1663.959
17250,,1663.979,314,1663.979
17251,,1664.005,314,1664.005
17252,,1664.039,314,1664.039
17253,,1664.063,314,1664.063
17254,,1664.081,314,1664.081
17255,,1664.096,314,1664.096
17256,,1664.107,315,1664.107
17257,,1664.119,315,1664.119
17258,,1664.146,315,1664.146
17259,,1664.163,315,1664.163
17260,,1664.181,315,1664.181
17261,,1664.199,315,1664.199
17262,,1664.222,315,1664.222
17263,,1664.251,315,1664.251
17264,,1664.277,315,1664.277
17265,,1664.292,315,1664.292
17266,,1664.305,315,1664.305
17267,,1664.331,315,1664.331
17268,,1664.341,316,1664.341
17269,,1664.355,316,1664.355
17270,,1664.375,316,1664.375
17271,,1664.398,316,1664.398
17272,,1664.435,316,1664.435
17273,,1664.448,316,1664.448
17274,,1664.465,316,1664.465
17275,,1664.488,316,1664.488
17276,,1664.507,316,1664.507
17277,,1664.526,316,1664.526
17278,,1664.543,316,1664.543
17279,,1664.567,316,1664.567
17280,,1664.591,316,1664.591
17281,,1664.609,316,1664.609
17282,,1664.624,316,1664.624
17283,,1664.646,316,1664.646
17284,,1664.66,316,1664.66
17285,,1664.678,316,1664.678
17286,,1664.698,316,1664.698
17287,,1664.714,316,1664.714
17288,,1664.731,317,1664.731
17289,,1664.756,317,1664.756
17290,,1664.777,317,1664.777
17291,,1664.809,317,1664.809
17292,,1664.826,317,1664.826
17293,,1664.84,317,1664.84
17294,,1664.871,317,1664.871
17295,,1664.897,317,1664.897
17296,,1664.92,317,1664.92
17297,,1664.949,317,1664.949
17298,,1664.984,317,1664.984
17299,,1665.016,317,1665.016
17300,,1665.039,317,1665.039
17301,,1665.062,317,1665.062
17302,,1665.075,317,1665.075
17303,,1665.099,317,1665.099
17304,,1665.122,317,1665.122
17305,,1665.141,317,1665.141
17306,,1665.157,317,1665.157
17307,,1665.189,317,1665.189
17308,,1665.217,317,1665.217
17309,,1665.232,317,1665.232
17310,,1665.265,317,1665.265
17311,,1665.283,317,1665.283
17312,,1665.305,317,1665.305
17313,,1665.331,317,1665.331
17314,,1665.346,318,1665.346
17315,,1665.365,318,1665.365
17316,,1665.381,318,1665.381
17317,,1665.409,318,1665.409
17318,,1665.43,318,1665.43
17319,,1665.459,318,1665.459
17320,,1665.485,318,1665.485
17321,,1665.5,318,1665.5
17322,,1665.515,318,1665.515
17323,,1665.546,318,1665.546
17324,,1665.56,319,1665.56
17325,,1665.58,319,1665.58
17326,,1665.595,319,1665.595
17327,,1665.616,319,1665.616
17328,,1665.651,319,1665.651
17329,,1665.67,319,1665.67
17330,,1665.683,320,1665.683
17331,,1665.698,320,1665.698
17332,,1665.728,320,1665.728
17333,,1665.762,320,1665.762
17334,,1665.779,320,1665.779
17335,,1665.796,321,1665.796
17336,,1665.818,321,1665.818
17337,,1665.832,321,1665.832
17338,,1665.849,321,1665.849
17339,,1665.877,321,1665.877
17340,,1665.891,321,1665.891
17341,,1665.911,321,1665.911
17342,,1665.927,321,1665.927
17343,,1665.955,321,1665.955
17344,,1665.972,321,1665.972
17345,,1665.989,321,1665.989
17346,,1666.006,322,1666.006
17347,,1666.026,322,1666.026
17348,,1666.063,322,1666.063
17349,,1666.087,322,1666.087
17350,,1666.104,322,1666.104
17351,,1666.118,322,1666.118
17352,,1666.137,322,1666.137
17353,,1666.166,322,1666.166
17354,,1666.194,322,1666.194
17355,,1666.212,322,1666.212
17356,,1666.234,322,1666.234
17357,,1666.258,322,1666.258
17358,,1666.285,322,1666.285
17359,,1666.301,322,1666.301
17360,,1666.327,322,1666.327
17361,,1666.356,322,1666.356
17362,,1666.37,323,1666.37
17363,,1666.391,323,1666.391
17364,,1666.404,323,1666.404
17365,,1666.421,323,1666.421
17366,,1666.442,323,1666.442
17367,,1666.467,323,1666.467
17368,,1666.493,323,1666.493
17369,,1666.529,323,1666.529
17370,,1666.545,323,1666.545
17371,,1666.582,323,1666.582
17372,,1666.614,323,1666.614
17373,,1666.639,323,1666.639
17374,,1666.657,323,1666.657
17375,,1666.687,323,1666.687
17376,,1666.729,323,1666.729
17377,,1666.773,323,1666.773
17378,,1666.792,323,1666.792
17379,,1666.811,323,1666.811
17380,,1666.86,323,1666.86
17381,,1666.883,323,1666.883
17382,,1666.906,323,1666.906
17383,,1666.933,324,1666.933
17384,,1666.948,324,1666.948
17385,,1666.975,324,1666.975
17386,,1667.003,324,1667.003
17387,,1667.03,324,1667.03
17388,,1667.06,324,1667.06
17389,,1667.074,324,1667.074
17390,,1667.105,324,1667.105
17391,,1667.133,324,1667.133
17392,,1667.149,325,1667.149
17393,,1667.169,325,1667.169
17394,,1667.193,325,1667.193
17395,,1667.209,325,1667.209
17396,,1667.225,325,1667.225
17397,,1667.244,325,1667.244
17398,,1667.263,325,1667.263
17399,,1667.277,325,1667.277
17400,,1667.306,325,1667.306
17401,,1667.332,325,1667.332
17402,,1667.349,325,1667.349
17403,,1667.385,325,1667.385
17404,,1667.406,325,1667.406
17405,,1667.441,326,1667.441
17406,,1667.456,326,1667.456
17407,,1667.505,326,1667.505
17408,,1667.517,327,1667.517
17409,,1667.532,327,1667.532
17410,,1667.56,327,1667.56
17411,,1667.575,327,1667.575
17412,,1667.592,327,1667.592
17413,,1667.614,327,1667.614
17414,,1667.647,327,1667.647
17415,,1667.674,327,1667.674
17416,,1667.692,327,1667.692
17417,,1667.719,327,1667.719
17418,,1667.742,327,1667.742
17419,,1667.768,327,1667.768
17420,,1667.782,328,1667.782
17421,,1667.798,328,1667.798
17422,,1667.828,328,1667.828
17423,,1667.844,328,1667.844
17424,,1667.859,328,1667.859
17425,,1667.877,328,1667.877
17426,,1667.894,328,1667.894
17427,,1667.91,328,1667.91
17428,,1667.938,328,1667.938
17429,,1667.972,328,1667.972
17430,,1667.988,328,1667.988
17431,,1668.011,328,1668.011
17432,,1668.031,328,1668.031
17433,,1668.05,328,1668.05
17434,,1668.073,328,1668.073
17435,,1668.092,328,1668.092
17436,,1668.122,328,1668.122
17437,,1668.139,328,1668.139
17438,,1668.157,328,1668.157
17439,,1668.176,328,1668.176
17440,,1668.188,328,1668.188
17441,,1668.213,328,1668.213
17442,,1668.236,328,1668.236
17443,,1668.265,328,1668.265
17444,,1668.284,328,1668.284
17445,,1668.307,328,1668.307
17446,,1668.323,329,1668.323
17447,,1668.344,329,1668.344
17448,,1668.366,329,1668.366
17449,,1668.383,329,1668.383
17450,,1668.414,329,1668.414
17451,,1668.458,329,1668.458
17452,,1668.479,329,1668.479
17453,,1668.507,329,1668.507
17454,,1668.524,329,1668.524
17455,,1668.55,329,1668.55
17456,,1668.568,329,1668.568
17457,,1668.582,329,1668.582
17458,,1668.609,329,1668.609
17459,,1668.627,329,1668.627
17460,,1668.651,329,1668.651
17461,,1668.681,329,1668.681
17462,,1668.706,329,1668.706
17463,,1668.723,329,1668.723
17464,,1668.745,329,1668.745
