#ice dated horizons for WDC. From WAIS WD2014 Chronology. https://doi.pangaea.de/10.1594/PANGAEA.902577		
#depth (m) 	Cal age [a BP] (ice age)	Cal age std e
2668.551	25574	255.7
2668.591	25575	255.8
2668.631	25576	255.8
2668.673	25577	255.8
2668.717	25578	255.8
2668.745	25579	255.8
2668.768	25580	255.8
2668.79	25581	255.8
2668.809	25582	255.8
2668.84	25583	255.8
2668.87	25584	255.8
2668.9	25585	255.9
2668.937	25586	255.9
2668.969	25587	255.9
2668.989	25588	255.9
2669.019	25589	255.9
2669.049	25590	255.9
2669.072	25591	255.9
2669.11	25592	255.9
2669.149	25593	255.9
2669.188	25594	255.9
2669.222	25595	256
2669.257	25596	256
2669.285	25597	256
2669.313	25598	256
2669.342	25599	256
2669.381	25600	256
2669.406	25601	256
2669.436	25602	256
2669.46	25603	256
2669.497	25604	256
2669.537	25605	256.1
2669.576	25606	256.1
2669.605	25607	256.1
2669.635	25608	256.1
2669.676	25609	256.1
2669.703	25610	256.1
2669.737	25611	256.1
2669.776	25612	256.1
2669.811	25613	256.1
2669.851	25614	256.1
2669.885	25615	256.2
2669.924	25616	256.2
2669.959	25617	256.2
2669.993	25618	256.2
2670.026	25619	256.2
2670.064	25620	256.2
2670.1	25621	256.2
2670.124	25622	256.2
2670.15	25623	256.2
2670.183	25624	256.2
2670.221	25625	256.3
2670.262	25626	256.3
2670.283	25627	256.3
2670.322	25628	256.3
2670.36	25629	256.3
2670.393	25630	256.3
2670.43	25631	256.3
2670.459	25632	256.3
2670.489	25633	256.3
2670.521	25634	256.3
2670.559	25635	256.4
2670.594	25636	256.4
2670.617	25637	256.4
2670.644	25638	256.4
2670.669	25639	256.4
2670.695	25640	256.4
2670.734	25641	256.4
2670.764	25642	256.4
2670.805	25643	256.4
2670.83	25644	256.4
2670.86	25645	256.5
2670.9	25646	256.5
2670.936	25647	256.5
2670.959	25648	256.5
2670.988	25649	256.5
2671.012	25650	256.5
2671.053	25651	256.5
2671.088	25652	256.5
2671.126	25653	256.5
2671.157	25654	256.5
2671.19	25655	256.6
2671.232	25656	256.6
2671.265	25657	256.6
2671.296	25658	256.6
2671.322	25659	256.6
2671.364	25660	256.6
2671.392	25661	256.6
2671.423	25662	256.6
2671.452	25663	256.6
2671.491	25664	256.6
2671.524	25665	256.7
2671.55	25666	256.7
2671.58	25667	256.7
2671.622	25668	256.7
2671.641	25669	256.7
2671.669	25670	256.7
2671.694	25671	256.7
2671.719	25672	256.7
2671.755	25673	256.7
2671.793	25674	256.7
2671.832	25675	256.8
2671.868	25676	256.8
2671.9	25677	256.8
2671.93	25678	256.8
2671.957	25679	256.8
2671.988	25680	256.8
2672.024	25681	256.8
2672.05	25682	256.8
2672.078	25683	256.8
2672.111	25684	256.8
2672.15	25685	256.9
2672.17	25686	256.9
2672.209	25687	256.9
2672.23	25688	256.9
2672.268	25689	256.9
2672.306	25690	256.9
2672.341	25691	256.9
2672.383	25692	256.9
2672.408	25693	256.9
2672.441	25694	256.9
2672.46	25695	257
2672.495	25696	257
2672.521	25697	257
2672.556	25698	257
2672.598	25699	257
2672.623	25700	257
2672.663	25701	257
2672.697	25702	257
2672.733	25703	257
2672.762	25704	257
2672.796	25705	257.1
2672.825	25706	257.1
2672.856	25707	257.1
2672.89	25708	257.1
2672.912	25709	257.1
2672.945	25710	257.1
2672.984	25711	257.1
2673.005	25712	257.1
2673.035	25713	257.1
2673.065	25714	257.1
2673.105	25715	257.2
2673.13	25716	257.2
2673.16	25717	257.2
2673.202	25718	257.2
2673.24	25719	257.2
2673.267	25720	257.2
2673.292	25721	257.2
2673.328	25722	257.2
2673.361	25723	257.2
2673.394	25724	257.2
2673.434	25725	257.3
2673.467	25726	257.3
2673.502	25727	257.3
2673.538	25728	257.3
2673.569	25729	257.3
2673.6	25730	257.3
2673.621	25731	257.3
2673.642	25732	257.3
2673.679	25733	257.3
2673.714	25734	257.3
2673.736	25735	257.4
2673.773	25736	257.4
2673.813	25737	257.4
2673.835	25738	257.4
2673.868	25739	257.4
2673.892	25740	257.4
2673.913	25741	257.4
2673.933	25742	257.4
2673.97	25743	257.4
2674.009	25744	257.4
2674.043	25745	257.5
2674.071	25746	257.5
2674.091	25747	257.5
2674.126	25748	257.5
2674.149	25749	257.5
2674.176	25750	257.5
2674.212	25751	257.5
2674.248	25752	257.5
2674.283	25753	257.5
2674.319	25754	257.5
2674.357	25755	257.6
2674.385	25756	257.6
2674.415	25757	257.6
2674.445	25758	257.6
2674.479	25759	257.6
2674.508	25760	257.6
2674.534	25761	257.6
2674.567	25762	257.6
2674.606	25763	257.6
2674.644	25764	257.6
2674.681	25765	257.7
2674.712	25766	257.7
2674.741	25767	257.7
2674.769	25768	257.7
2674.807	25769	257.7
2674.838	25770	257.7
2674.866	25771	257.7
2674.894	25772	257.7
2674.929	25773	257.7
2674.961	25774	257.7
2675	25775	257.8
2675.029	25776	257.8
2675.068	25777	257.8
2675.096	25778	257.8
2675.126	25779	257.8
2675.165	25780	257.8
2675.191	25781	257.8
2675.229	25782	257.8
2675.252	25783	257.8
2675.278	25784	257.8
2675.314	25785	257.9
2675.34	25786	257.9
2675.367	25787	257.9
2675.399	25788	257.9
2675.434	25789	257.9
2675.461	25790	257.9
2675.49	25791	257.9
2675.511	25792	257.9
2675.541	25793	257.9
2675.578	25794	257.9
2675.619	25795	258
2675.65	25796	258
2675.686	25797	258
2675.726	25798	258
2675.757	25799	258
2675.789	25800	258
2675.822	25801	258
2675.855	25802	258
2675.889	25803	258
2675.923	25804	258
2675.956	25805	258.1
2675.981	25806	258.1
2676.018	25807	258.1
2676.058	25808	258.1
2676.098	25809	258.1
2676.13	25810	258.1
2676.162	25811	258.1
2676.202	25812	258.1
2676.234	25813	258.1
2676.268	25814	258.1
2676.309	25815	258.2
2676.338	25816	258.2
2676.368	25817	258.2
2676.393	25818	258.2
2676.422	25819	258.2
2676.444	25820	258.2
2676.476	25821	258.2
2676.512	25822	258.2
2676.548	25823	258.2
2676.577	25824	258.2
2676.607	25825	258.3
2676.641	25826	258.3
2676.672	25827	258.3
2676.7	25828	258.3
2676.737	25829	258.3
2676.766	25830	258.3
2676.796	25831	258.3
2676.823	25832	258.3
2676.852	25833	258.3
2676.883	25834	258.3
2676.912	25835	258.4
2676.94	25836	258.4
2676.972	25837	258.4
2676.997	25838	258.4
2677.018	25839	258.4
2677.052	25840	258.4
2677.091	25841	258.4
2677.124	25842	258.4
2677.162	25843	258.4
2677.184	25844	258.4
2677.216	25845	258.5
2677.259	25846	258.5
2677.292	25847	258.5
2677.324	25848	258.5
2677.358	25849	258.5
2677.39	25850	258.5
2677.425	25851	258.5
2677.448	25852	258.5
2677.476	25853	258.5
2677.504	25854	258.5
2677.536	25855	258.6
2677.563	25856	258.6
2677.59	25857	258.6
2677.626	25858	258.6
2677.665	25859	258.6
2677.694	25860	258.6
2677.724	25861	258.6
2677.758	25862	258.6
2677.794	25863	258.6
2677.831	25864	258.6
2677.867	25865	258.7
2677.889	25866	258.7
2677.932	25867	258.7
2677.964	25868	258.7
2677.994	25869	258.7
2678.03	25870	258.7
2678.055	25871	258.7
2678.078	25872	258.7
2678.109	25873	258.7
2678.138	25874	258.7
2678.161	25875	258.8
2678.187	25876	258.8
2678.211	25877	258.8
2678.237	25878	258.8
2678.269	25879	258.8
2678.298	25880	258.8
2678.334	25881	258.8
2678.367	25882	258.8
2678.392	25883	258.8
2678.43	25884	258.8
2678.455	25885	258.9
2678.487	25886	258.9
2678.518	25887	258.9
2678.544	25888	258.9
2678.58	25889	258.9
2678.615	25890	258.9
2678.637	25891	258.9
2678.669	25892	258.9
2678.697	25893	258.9
2678.721	25894	258.9
2678.755	25895	259
2678.79	25896	259
2678.829	25897	259
2678.857	25898	259
2678.884	25899	259
2678.908	25900	259
2678.948	25901	259
2678.992	25902	259
2679.026	25903	259
2679.047	25904	259
2679.081	25905	259.1
2679.116	25906	259.1
2679.144	25907	259.1
2679.183	25908	259.1
2679.21	25909	259.1
2679.243	25910	259.1
2679.278	25911	259.1
2679.315	25912	259.1
2679.344	25913	259.1
2679.374	25914	259.1
2679.402	25915	259.2
2679.436	25916	259.2
2679.481	25917	259.2
2679.514	25918	259.2
2679.541	25919	259.2
2679.575	25920	259.2
2679.597	25921	259.2
2679.637	25922	259.2
2679.672	25923	259.2
2679.702	25924	259.2
2679.727	25925	259.3
2679.766	25926	259.3
2679.792	25927	259.3
2679.832	25928	259.3
2679.869	25929	259.3
2679.911	25930	259.3
2679.948	25931	259.3
2679.977	25932	259.3
2680.01	25933	259.3
2680.041	25934	259.3
2680.067	25935	259.4
2680.1	25936	259.4
2680.146	25937	259.4
2680.187	25938	259.4
2680.229	25939	259.4
2680.257	25940	259.4
2680.283	25941	259.4
2680.305	25942	259.4
2680.33	25943	259.4
2680.362	25944	259.4
2680.393	25945	259.5
2680.425	25946	259.5
2680.458	25947	259.5
2680.485	25948	259.5
2680.519	25949	259.5
2680.543	25950	259.5
2680.577	25951	259.5
2680.605	25952	259.5
2680.637	25953	259.5
2680.675	25954	259.5
2680.701	25955	259.6
2680.725	25956	259.6
2680.767	25957	259.6
2680.791	25958	259.6
2680.832	25959	259.6
2680.872	25960	259.6
2680.898	25961	259.6
2680.924	25962	259.6
2680.955	25963	259.6
2680.987	25964	259.6
2681.024	25965	259.7
2681.054	25966	259.7
2681.091	25967	259.7
2681.122	25968	259.7
2681.153	25969	259.7
2681.186	25970	259.7
2681.208	25971	259.7
2681.239	25972	259.7
2681.271	25973	259.7
2681.302	25974	259.7
2681.325	25975	259.8
2681.351	25976	259.8
2681.374	25977	259.8
2681.41	25978	259.8
2681.447	25979	259.8
2681.478	25980	259.8
2681.508	25981	259.8
2681.537	25982	259.8
2681.57	25983	259.8
2681.598	25984	259.8
2681.633	25985	259.9
2681.671	25986	259.9
2681.701	25987	259.9
2681.737	25988	259.9
2681.77	25989	259.9
2681.797	25990	259.9
2681.828	25991	259.9
2681.857	25992	259.9
2681.889	25993	259.9
2681.917	25994	259.9
2681.95	25995	260
2681.976	25996	260
2682.003	25997	260
2682.039	25998	260
2682.066	25999	260
2682.097	26000	260
2682.136	26001	260
2682.168	26002	260
2682.191	26003	260
2682.224	26004	260
2682.262	26005	260.1
2682.291	26006	260.1
2682.322	26007	260.1
2682.358	26008	260.1
2682.398	26009	260.1
2682.424	26010	260.1
2682.451	26011	260.1
2682.478	26012	260.1
2682.505	26013	260.1
2682.532	26014	260.1
2682.57	26015	260.2
2682.61	26016	260.2
2682.64	26017	260.2
2682.674	26018	260.2
2682.705	26019	260.2
2682.73	26020	260.2
2682.76	26021	260.2
2682.794	26022	260.2
2682.834	26023	260.2
2682.874	26024	260.2
2682.895	26025	260.3
2682.931	26026	260.3
2682.977	26027	260.3
2683.003	26028	260.3
2683.026	26029	260.3
2683.063	26030	260.3
2683.094	26031	260.3
2683.124	26032	260.3
2683.153	26033	260.3
2683.187	26034	260.3
2683.22	26035	260.4
2683.254	26036	260.4
2683.285	26037	260.4
2683.314	26038	260.4
2683.346	26039	260.4
2683.376	26040	260.4
2683.409	26041	260.4
2683.436	26042	260.4
2683.476	26043	260.4
2683.508	26044	260.4
2683.543	26045	260.5
2683.573	26046	260.5
2683.609	26047	260.5
2683.651	26048	260.5
2683.682	26049	260.5
2683.709	26050	260.5
2683.75	26051	260.5
2683.778	26052	260.5
2683.815	26053	260.5
2683.858	26054	260.5
2683.881	26055	260.6
2683.92	26056	260.6
2683.95	26057	260.6
2683.976	26058	260.6
2684.016	26059	260.6
2684.049	26060	260.6
2684.075	26061	260.6
2684.116	26062	260.6
2684.147	26063	260.6
2684.18	26064	260.6
2684.213	26065	260.7
2684.246	26066	260.7
2684.268	26067	260.7
2684.306	26068	260.7
2684.339	26069	260.7
2684.365	26070	260.7
2684.394	26071	260.7
2684.414	26072	260.7
2684.438	26073	260.7
2684.481	26074	260.7
2684.503	26075	260.8
2684.547	26076	260.8
2684.582	26077	260.8
2684.611	26078	260.8
2684.64	26079	260.8
2684.672	26080	260.8
2684.714	26081	260.8
2684.743	26082	260.8
2684.779	26083	260.8
2684.819	26084	260.8
2684.847	26085	260.9
2684.883	26086	260.9
2684.917	26087	260.9
2684.957	26088	260.9
2684.999	26089	260.9
2685.032	26090	260.9
2685.057	26091	260.9
2685.097	26092	260.9
2685.146	26093	260.9
2685.192	26094	260.9
2685.227	26095	261
2685.261	26096	261
2685.299	26097	261
2685.324	26098	261
2685.345	26099	261
2685.374	26100	261
2685.415	26101	261
2685.447	26102	261
2685.478	26103	261
2685.51	26104	261
2685.545	26105	261.1
2685.575	26106	261.1
2685.596	26107	261.1
2685.627	26108	261.1
2685.668	26109	261.1
2685.705	26110	261.1
2685.734	26111	261.1
2685.761	26112	261.1
2685.802	26113	261.1
2685.837	26114	261.1
2685.864	26115	261.2
2685.891	26116	261.2
2685.927	26117	261.2
2685.954	26118	261.2
2685.979	26119	261.2
2686.009	26120	261.2
2686.032	26121	261.2
2686.053	26122	261.2
2686.085	26123	261.2
2686.117	26124	261.2
2686.145	26125	261.3
2686.175	26126	261.3
2686.195	26127	261.3
2686.216	26128	261.3
2686.253	26129	261.3
2686.278	26130	261.3
2686.302	26131	261.3
2686.328	26132	261.3
2686.357	26133	261.3
2686.386	26134	261.3
2686.419	26135	261.4
2686.449	26136	261.4
2686.481	26137	261.4
2686.512	26138	261.4
2686.548	26139	261.4
2686.587	26140	261.4
2686.614	26141	261.4
2686.639	26142	261.4
2686.668	26143	261.4
2686.705	26144	261.4
2686.747	26145	261.5
2686.777	26146	261.5
2686.807	26147	261.5
2686.848	26148	261.5
2686.874	26149	261.5
2686.913	26150	261.5
2686.95	26151	261.5
2686.991	26152	261.5
2687.02	26153	261.5
2687.051	26154	261.5
2687.086	26155	261.6
2687.12	26156	261.6
2687.155	26157	261.6
2687.184	26158	261.6
2687.209	26159	261.6
2687.234	26160	261.6
2687.256	26161	261.6
2687.294	26162	261.6
2687.332	26163	261.6
2687.359	26164	261.6
2687.389	26165	261.7
2687.417	26166	261.7
2687.45	26167	261.7
2687.48	26168	261.7
2687.505	26169	261.7
2687.533	26170	261.7
2687.571	26171	261.7
2687.607	26172	261.7
2687.643	26173	261.7
2687.686	26174	261.7
2687.708	26175	261.8
2687.747	26176	261.8
2687.778	26177	261.8
2687.8	26178	261.8
2687.837	26179	261.8
2687.864	26180	261.8
2687.89	26181	261.8
2687.914	26182	261.8
2687.947	26183	261.8
2687.987	26184	261.8
2688.014	26185	261.9
2688.047	26186	261.9
2688.09	26187	261.9
2688.121	26188	261.9
2688.146	26189	261.9
2688.184	26190	261.9
2688.218	26191	261.9
2688.247	26192	261.9
2688.277	26193	261.9
2688.314	26194	261.9
2688.344	26195	262
2688.375	26196	262
2688.401	26197	262
2688.445	26198	262
2688.475	26199	262
2688.511	26200	262
2688.532	26201	262
2688.566	26202	262
2688.605	26203	262
2688.633	26204	262
2688.655	26205	262.1
2688.69	26206	262.1
2688.73	26207	262.1
2688.764	26208	262.1
2688.796	26209	262.1
2688.819	26210	262.1
2688.863	26211	262.1
2688.898	26212	262.1
2688.938	26213	262.1
2688.968	26214	262.1
2689.007	26215	262.2
2689.047	26216	262.2
2689.075	26217	262.2
2689.101	26218	262.2
2689.129	26219	262.2
2689.159	26220	262.2
2689.193	26221	262.2
2689.236	26222	262.2
2689.267	26223	262.2
2689.289	26224	262.2
2689.324	26225	262.3
2689.364	26226	262.3
2689.404	26227	262.3
2689.445	26228	262.3
2689.469	26229	262.3
2689.505	26230	262.3
2689.549	26231	262.3
2689.568	26232	262.3
2689.602	26233	262.3
2689.642	26234	262.3
2689.672	26235	262.4
2689.704	26236	262.4
2689.746	26237	262.4
2689.769	26238	262.4
2689.79	26239	262.4
2689.835	26240	262.4
2689.872	26241	262.4
2689.912	26242	262.4
2689.952	26243	262.4
2689.979	26244	262.4
2690.012	26245	262.5
2690.04	26246	262.5
2690.072	26247	262.5
2690.1	26248	262.5
2690.13	26249	262.5
2690.162	26250	262.5
2690.205	26251	262.5
2690.237	26252	262.5
2690.263	26253	262.5
2690.3	26254	262.5
2690.333	26255	262.6
2690.359	26256	262.6
2690.383	26257	262.6
2690.42	26258	262.6
2690.459	26259	262.6
2690.492	26260	262.6
2690.512	26261	262.6
2690.547	26262	262.6
2690.58	26263	262.6
2690.615	26264	262.6
2690.637	26265	262.7
2690.68	26266	262.7
2690.723	26267	262.7
2690.749	26268	262.7
2690.773	26269	262.7
2690.802	26270	262.7
2690.827	26271	262.7
2690.855	26272	262.7
2690.881	26273	262.7
2690.915	26274	262.7
2690.947	26275	262.8
2690.988	26276	262.8
2691.03	26277	262.8
2691.062	26278	262.8
2691.1	26279	262.8
2691.134	26280	262.8
2691.169	26281	262.8
2691.199	26282	262.8
2691.229	26283	262.8
2691.251	26284	262.8
2691.276	26285	262.9
2691.309	26286	262.9
2691.354	26287	262.9
2691.391	26288	262.9
2691.429	26289	262.9
2691.461	26290	262.9
2691.495	26291	262.9
2691.518	26292	262.9
2691.556	26293	262.9
2691.595	26294	262.9
2691.624	26295	263
2691.657	26296	263
2691.691	26297	263
2691.725	26298	263
2691.759	26299	263
2691.8	26300	263
2691.841	26301	263
2691.88	26302	263
2691.907	26303	263
2691.943	26304	263
2691.975	26305	263.1
2691.998	26306	263.1
2692.021	26307	263.1
2692.05	26308	263.1
2692.084	26309	263.1
2692.118	26310	263.1
2692.149	26311	263.1
2692.174	26312	263.1
2692.215	26313	263.1
2692.246	26314	263.1
2692.287	26315	263.2
2692.322	26316	263.2
2692.359	26317	263.2
2692.386	26318	263.2
2692.412	26319	263.2
2692.452	26320	263.2
2692.489	26321	263.2
2692.523	26322	263.2
2692.561	26323	263.2
2692.59	26324	263.2
2692.62	26325	263.3
2692.651	26326	263.3
2692.686	26327	263.3
2692.718	26328	263.3
2692.751	26329	263.3
2692.786	26330	263.3
2692.825	26331	263.3
2692.864	26332	263.3
2692.895	26333	263.3
2692.932	26334	263.3
2692.963	26335	263.4
2692.991	26336	263.4
2693.032	26337	263.4
2693.07	26338	263.4
2693.11	26339	263.4
2693.145	26340	263.4
2693.173	26341	263.4
2693.211	26342	263.4
2693.251	26343	263.4
2693.281	26344	263.4
2693.31	26345	263.5
2693.353	26346	263.5
2693.386	26347	263.5
2693.412	26348	263.5
2693.435	26349	263.5
2693.483	26350	263.5
2693.509	26351	263.5
2693.54	26352	263.5
2693.571	26353	263.5
2693.61	26354	263.5
2693.662	26355	263.6
2693.712	26356	263.6
2693.747	26357	263.6
2693.775	26358	263.6
2693.802	26359	263.6
2693.832	26360	263.6
2693.876	26361	263.6
2693.903	26362	263.6
2693.925	26363	263.6
2693.965	26364	263.6
2693.999	26365	263.7
2694.031	26366	263.7
2694.062	26367	263.7
2694.096	26368	263.7
2694.14	26369	263.7
2694.173	26370	263.7
2694.208	26371	263.7
2694.238	26372	263.7
2694.286	26373	263.7
2694.323	26374	263.7
2694.362	26375	263.8
2694.394	26376	263.8
2694.426	26377	263.8
2694.471	26378	263.8
2694.502	26379	263.8
2694.541	26380	263.8
2694.567	26381	263.8
2694.607	26382	263.8
2694.652	26383	263.8
2694.681	26384	263.8
2694.71	26385	263.9
2694.742	26386	263.9
2694.783	26387	263.9
2694.822	26388	263.9
2694.846	26389	263.9
2694.881	26390	263.9
2694.913	26391	263.9
2694.946	26392	263.9
2694.967	26393	263.9
2695.007	26394	263.9
2695.045	26395	264
2695.088	26396	264
2695.114	26397	264
2695.146	26398	264
2695.17	26399	264
2695.203	26400	264
2695.236	26401	264
2695.267	26402	264
2695.304	26403	264
2695.33	26404	264
2695.366	26405	264.1
2695.397	26406	264.1
2695.425	26407	264.1
2695.467	26408	264.1
2695.506	26409	264.1
2695.547	26410	264.1
2695.58	26411	264.1
2695.616	26412	264.1
2695.649	26413	264.1
2695.683	26414	264.1
2695.703	26415	264.2
2695.744	26416	264.2
2695.791	26417	264.2
2695.815	26418	264.2
2695.854	26419	264.2
2695.883	26420	264.2
2695.917	26421	264.2
2695.944	26422	264.2
2695.986	26423	264.2
2696.02	26424	264.2
2696.046	26425	264.3
2696.069	26426	264.3
2696.094	26427	264.3
2696.129	26428	264.3
2696.173	26429	264.3
2696.211	26430	264.3
2696.246	26431	264.3
2696.271	26432	264.3
2696.306	26433	264.3
2696.326	26434	264.3
2696.349	26435	264.4
2696.374	26436	264.4
2696.404	26437	264.4
2696.444	26438	264.4
2696.484	26439	264.4
2696.516	26440	264.4
2696.546	26441	264.4
2696.577	26442	264.4
2696.614	26443	264.4
2696.64	26444	264.4
2696.681	26445	264.5
2696.724	26446	264.5
2696.764	26447	264.5
2696.797	26448	264.5
2696.842	26449	264.5
2696.862	26450	264.5
2696.893	26451	264.5
2696.922	26452	264.5
2696.955	26453	264.5
2696.99	26454	264.5
2697.023	26455	264.6
2697.057	26456	264.6
2697.085	26457	264.6
2697.107	26458	264.6
2697.146	26459	264.6
2697.181	26460	264.6
2697.219	26461	264.6
2697.256	26462	264.6
2697.289	26463	264.6
2697.325	26464	264.6
2697.353	26465	264.7
2697.388	26466	264.7
2697.428	26467	264.7
2697.472	26468	264.7
2697.5	26469	264.7
2697.542	26470	264.7
2697.578	26471	264.7
2697.613	26472	264.7
2697.651	26473	264.7
2697.687	26474	264.7
2697.712	26475	264.8
2697.752	26476	264.8
2697.79	26477	264.8
2697.816	26478	264.8
2697.853	26479	264.8
2697.884	26480	264.8
2697.923	26481	264.8
2697.945	26482	264.8
2697.973	26483	264.8
2698.001	26484	264.8
2698.033	26485	264.9
2698.077	26486	264.9
2698.121	26487	264.9
2698.16	26488	264.9
2698.185	26489	264.9
2698.213	26490	264.9
2698.241	26491	264.9
2698.279	26492	264.9
2698.304	26493	264.9
2698.337	26494	264.9
2698.375	26495	265
2698.41	26496	265
2698.445	26497	265
2698.473	26498	265
2698.497	26499	265
2698.532	26500	265
2698.556	26501	265
2698.583	26502	265
2698.621	26503	265
2698.654	26504	265
2698.684	26505	265.1
2698.721	26506	265.1
2698.749	26507	265.1
2698.785	26508	265.1
2698.809	26509	265.1
2698.855	26510	265.1
2698.88	26511	265.1
2698.922	26512	265.1
2698.954	26513	265.1
2698.983	26514	265.1
2699.013	26515	265.2
2699.054	26516	265.2
2699.092	26517	265.2
2699.128	26518	265.2
2699.163	26519	265.2
2699.204	26520	265.2
2699.227	26521	265.2
2699.264	26522	265.2
2699.3	26523	265.2
2699.319	26524	265.2
2699.343	26525	265.3
2699.384	26526	265.3
2699.417	26527	265.3
2699.442	26528	265.3
2699.485	26529	265.3
2699.515	26530	265.3
2699.553	26531	265.3
2699.595	26532	265.3
2699.625	26533	265.3
2699.647	26534	265.3
2699.683	26535	265.4
2699.711	26536	265.4
2699.73	26537	265.4
2699.754	26538	265.4
2699.783	26539	265.4
2699.809	26540	265.4
2699.827	26541	265.4
2699.854	26542	265.4
2699.885	26543	265.4
2699.925	26544	265.4
2699.953	26545	265.5
2699.982	26546	265.5
2700.016	26547	265.5
2700.047	26548	265.5
2700.081	26549	265.5
2700.115	26550	265.5
2700.139	26551	265.5
2700.164	26552	265.5
2700.193	26553	265.5
2700.221	26554	265.5
2700.255	26555	265.6
2700.283	26556	265.6
2700.311	26557	265.6
2700.338	26558	265.6
2700.362	26559	265.6
2700.395	26560	265.6
2700.424	26561	265.6
2700.462	26562	265.6
2700.496	26563	265.6
2700.54	26564	265.6
2700.573	26565	265.7
2700.605	26566	265.7
2700.639	26567	265.7
2700.679	26568	265.7
2700.716	26569	265.7
