#This data file has 4 columns:			
#column 1:	Depth in m below the surface		
#column 2:	"Ice age following the WD2014 chronology, in years before 1950 C.E."		
#column 3:	"Accumulation reconstructed using an inverse firn densification model, in m ice equivalent per year"		
#column 4:	2 sigma accumulation uncertainty from monte-carlo simulation		
			
#Depth	Ice age	Accumulation	2 sigma uncertainty
#(m)	(years bp)	(m ice a-1)	(m ice a-1)
1604.032	8195	0.2267	0.036
1605.224	8205	0.2195	0.036
1606.395	8215	0.2197	0.036
1607.555	8225	0.2155	0.036
1608.879	8235	0.2237	0.036
1610.082	8245	0.2288	0.036
1611.362	8255	0.2238	0.036
1612.588	8265	0.2169	0.036
1613.737	8275	0.2131	0.036
1614.863	8285	0.2164	0.036
1616.056	8295	0.214	0.036
1617.292	8305	0.2278	0.036
1618.474	8315	0.2294	0.036
1619.863	8325	0.2273	0.035
1621.045	8335	0.2198	0.035
1622.164	8345	0.2074	0.035
1623.31	8355	0.2133	0.035
1624.48	8365	0.2145	0.035
1625.717	8375	0.2124	0.035
1626.811	8385	0.206	0.035
1627.905	8395	0.2064	0.035
1629.065	8405	0.2097	0.035
1630.257	8415	0.2145	0.035
1631.395	8425	0.2221	0.035
1632.643	8435	0.2171	0.035
1633.838	8445	0.217	0.035
1634.929	8455	0.2154	0.035
1636.122	8465	0.2132	0.035
1637.325	8475	0.2111	0.035
1638.441	8485	0.2103	0.035
1639.568	8495	0.2031	0.035
1640.651	8505	0.2031	0.035
1641.723	8515	0.2016	0.035
1642.806	8525	0.2032	0.035
1643.955	8535	0.2118	0.035
1645.049	8545	0.2163	0.035
1646.297	8555	0.2167	0.035
1647.402	8565	0.2204	0.035
1648.616	8575	0.2189	0.035
1649.82	8585	0.2193	0.035
1650.98	8595	0.2164	0.036
1652.172	8605	0.2155	0.036
1653.266	8615	0.2133	0.036
1654.418	8625	0.2158	0.036
1655.542	8635	0.2148	0.036
1656.756	8645	0.21	0.036
1657.861	8655	0.2085	0.036
1658.879	8665	0.2064	0.036
1660.028	8675	0.2106	0.036
1661.128	8685	0.2123	0.036
1662.303	8695	0.2119	0.036
1663.365	8705	0.2115	0.036
1664.513	8715	0.2184	0.036
1665.706	8725	0.2203	0.036
1666.92	8735	0.2178	0.036
1668.047	8745	0.213	0.036
1669.196	8755	0.2117	0.036
1670.334	8765	0.211	0.036
1671.483	8775	0.2141	0.036
1672.577	8785	0.218	0.036
1673.726	8795	0.2179	0.036
1674.984	8805	0.2175	0.036
1676.111	8815	0.2125	0.036
1677.216	8825	0.2086	0.036
1678.179	8835	0.2026	0.036
1679.404	8845	0.2045	0.036
1680.421	8855	0.2108	0.036
1681.483	8865	0.2208	0.036
1682.719	8875	0.2147	0.036
1683.955	8885	0.2112	0.036
1684.885	8895	0.1966	0.036
1685.925	8905	0.2009	0.036
1686.953	8915	0.209	0.036
1688.157	8925	0.2125	0.036
1689.229	8935	0.2105	0.036
1690.399	8945	0.2053	0.035
1691.396	8955	0.2057	0.035
1692.5	8965	0.2122	0.035
1693.583	8975	0.2168	0.035
1694.776	8985	0.2089	0.035
1695.915	8995	0.2021	0.035
1696.877	9005	0.1969	0.035
1697.927	9015	0.1967	0.035
1698.977	9025	0.2012	0.035
1700.028	9035	0.2018	0.035
1701.056	9045	0.1994	0.035
1702.073	9055	0.2054	0.035
1703.124	9065	0.2046	0.035
1704.294	9075	0.2104	0.034
1705.323	9085	0.2109	0.034
1706.395	9095	0.2047	0.034
1707.533	9105	0.2015	0.034
1708.518	9115	0.1977	0.034
1709.535	9125	0.1944	0.034
1710.531	9135	0.1983	0.034
1711.614	9145	0.1963	0.034
1712.632	9155	0.2013	0.034
1713.638	9165	0.1972	0.034
1714.732	9175	0.1943	0.034
1715.673	9185	0.1969	0.034
1716.701	9195	0.1967	0.034
1717.708	9205	0.2001	0.034
1718.791	9215	0.1975	0.034
1719.798	9225	0.1958	0.034
1720.772	9235	0.196	0.034
1721.789	9245	0.1967	0.034
1722.828	9255	0.2036	0.034
1723.835	9265	0.2019	0.034
1724.94	9275	0.2075	0.034
1725.968	9285	0.2012	0.034
1726.986	9295	0.2093	0.034
1728.058	9305	0.2125	0.034
1729.185	9315	0.2102	0.034
1730.235	9325	0.2161	0.034
1731.286	9335	0.2037	0.035
1732.434	9345	0.1968	0.035
1733.321	9355	0.1911	0.035
1734.305	9365	0.1903	0.035
1735.29	9375	0.1969	0.035
1736.289	9385	0.2028	0.035
1737.314	9395	0.2045	0.035
1738.354	9405	0.2079	0.035
1739.459	9415	0.2118	0.035
1740.553	9425	0.2129	0.035
1741.537	9435	0.2152	0.035
1742.664	9445	0.2119	0.036
1743.813	9455	0.2142	0.036
1744.852	9465	0.2137	0.036
1745.903	9475	0.213	0.036
1747.019	9485	0.2187	0.036
1748.124	9495	0.2197	0.036
1749.207	9505	0.2134	0.036
1750.312	9515	0.2064	0.036
1751.319	9525	0.2165	0.036
1752.402	9535	0.2153	0.036
1753.496	9545	0.2201	0.036
1754.677	9555	0.2122	0.036
1755.728	9565	0.2108	0.036
1756.756	9575	0.2106	0.036
1757.719	9585	0.2111	0.036
1758.912	9595	0.2103	0.036
1759.973	9605	0.2136	0.036
1760.979	9615	0.2127	0.036
1762.062	9625	0.207	0.036
1763.113	9635	0.2117	0.036
1764.129	9645	0.2096	0.035
1765.201	9655	0.2058	0.035
1766.239	9665	0.2107	0.035
1767.288	9675	0.2099	0.035
1768.368	9685	0.2139	0.036
1769.404	9695	0.2095	0.036
1770.496	9705	0.2028	0.036
1771.494	9715	0.2035	0.036
1772.387	9725	0.202	0.036
1773.488	9735	0.2112	0.036
1774.562	9745	0.2152	0.035
1775.663	9755	0.2199	0.035
1776.641	9765	0.2186	0.035
1777.832	9775	0.2266	0.035
1778.937	9785	0.2259	0.035
1780.078	9795	0.2087	0.035
1781.022	9805	0.1931	0.035
1781.908	9815	0.1922	0.035
1782.902	9825	0.1968	0.035
1783.896	9835	0.2077	0.035
1784.967	9845	0.2091	0.035
1786.03	9855	0.2091	0.035
1786.996	9865	0.2067	0.035
1788.011	9875	0.2	0.035
1789.048	9885	0.2027	0.035
1789.985	9895	0.2033	0.035
1791.042	9905	0.2094	0.035
1792.067	9915	0.2152	0.035
1793.109	9925	0.2176	0.035
1794.201	9935	0.2174	0.035
1795.303	9945	0.2188	0.035
1796.349	9955	0.2122	0.035
1797.354	9965	0.2095	0.035
1798.364	9975	0.2008	0.035
1799.36	9985	0.2032	0.035
1800.298	9995	0.1975	0.035
1801.27	10005	0.2019	0.035
1802.299	10015	0.202	0.035
1803.269	10025	0.2092	0.035
1804.291	10035	0.2054	0.035
1805.285	10045	0.2057	0.035
1806.259	10055	0.2142	0.035
1807.31	10065	0.2216	0.035
1808.42	10075	0.2239	0.035
1809.504	10085	0.2169	0.035
1810.53	10095	0.208	0.035
1811.522	10105	0.2025	0.035
1812.481	10115	0.1953	0.035
1813.459	10125	0.1975	0.035
1814.324	10135	0.1996	0.035
1815.378	10145	0.2036	0.035
1816.321	10155	0.2091	0.035
1817.312	10165	0.2077	0.035
1818.343	10175	0.2125	0.035
1819.371	10185	0.2155	0.035
1820.45	10195	0.2133	0.035
1821.488	10205	0.2128	0.035
1822.493	10215	0.2059	0.035
1823.431	10225	0.2005	0.035
1824.419	10235	0.2037	0.035
1825.383	10245	0.2104	0.035
1826.445	10255	0.2066	0.035
1827.424	10265	0.2064	0.035
1828.388	10275	0.1994	0.035
1829.367	10285	0.2082	0.035
1830.336	10295	0.2022	0.035
1831.399	10305	0.2012	0.035
1832.258	10315	0.2116	0.035
1833.275	10325	0.2059	0.035
1834.381	10335	0.2094	0.035
1835.277	10345	0.2137	0.035
1836.321	10355	0.209	0.035
1837.384	10365	0.2139	0.035
1838.343	10375	0.2091	0.035
1839.367	10385	0.2049	0.035
1840.327	10395	0.2087	0.035
1841.319	10405	0.2112	0.035
1842.339	10415	0.221	0.035
1843.388	10425	0.2199	0.035
1844.476	10435	0.2144	0.035
1845.505	10445	0.2092	0.035
1846.402	10455	0.2043	0.035
1847.354	10465	0.1998	0.035
1848.328	10475	0.2036	0.035
1849.308	10485	0.2013	0.035
1850.203	10495	0.209	0.035
1851.197	10505	0.2113	0.035
1852.257	10515	0.2186	0.035
1853.291	10525	0.2165	0.035
1854.303	10535	0.2135	0.035
1855.293	10545	0.2119	0.035
1856.28	10555	0.2086	0.036
1857.269	10565	0.2141	0.036
1858.244	10575	0.2194	0.036
1859.327	10585	0.2165	0.036
1860.354	10595	0.2172	0.036
1861.302	10605	0.2131	0.036
1862.334	10615	0.2095	0.035
1863.373	10625	0.2123	0.035
1864.268	10635	0.2139	0.035
1865.293	10645	0.2143	0.035
1866.328	10655	0.2158	0.035
1867.349	10665	0.2131	0.035
1868.31	10675	0.202	0.035
1869.235	10685	0.2022	0.035
1870.167	10695	0.1973	0.035
1871.111	10705	0.2029	0.035
1872.017	10715	0.2066	0.036
1873.008	10725	0.207	0.036
1873.981	10735	0.216	0.036
1874.977	10745	0.2152	0.036
1875.96	10755	0.2197	0.036
1877.006	10765	0.2191	0.036
1878.057	10775	0.2242	0.036
1879.095	10785	0.223	0.037
1880.155	10795	0.22	0.037
1881.142	10805	0.2228	0.037
1882.144	10815	0.2226	0.037
1883.223	10825	0.2219	0.037
1884.234	10835	0.2225	0.037
1885.28	10845	0.2182	0.037
1886.297	10855	0.2181	0.037
1887.32	10865	0.2236	0.037
1888.314	10875	0.2266	0.037
1889.397	10885	0.2232	0.037
1890.414	10895	0.2253	0.037
1891.398	10905	0.2255	0.037
1892.463	10915	0.2184	0.037
1893.532	10925	0.2216	0.038
1894.433	10935	0.2248	0.038
1895.513	10945	0.2148	0.038
1896.541	10955	0.2164	0.038
1897.451	10965	0.2157	0.038
1898.469	10975	0.2193	0.038
1899.538	10985	0.2296	0.038
1900.551	10995	0.2323	0.038
1901.649	11005	0.2343	0.038
1902.722	11015	0.232	0.038
1903.763	11025	0.2307	0.038
1904.81	11035	0.226	0.039
1905.891	11045	0.2242	0.039
1906.833	11055	0.2217	0.039
1907.861	11065	0.2188	0.039
1908.887	11075	0.2274	0.039
1909.889	11085	0.233	0.039
1910.951	11095	0.2341	0.039
1912.087	11105	0.2365	0.039
1913.186	11115	0.2336	0.039
1914.186	11125	0.2218	0.039
1915.162	11135	0.2224	0.039
1916.144	11145	0.2292	0.040
1917.219	11155	0.2365	0.040
1918.307	11165	0.2422	0.040
1919.436	11175	0.242	0.040
1920.52	11185	0.2301	0.040
1921.524	11195	0.2348	0.040
1922.539	11205	0.235	0.041
1923.67	11215	0.238	0.041
1924.72	11225	0.2454	0.041
1925.834	11235	0.2464	0.041
1926.958	11245	0.2488	0.041
1928.106	11255	0.246	0.041
1929.184	11265	0.2445	0.042
1930.203	11275	0.2452	0.042
1931.372	11285	0.2477	0.042
1932.525	11295	0.2531	0.042
1933.599	11305	0.2572	0.042
1934.778	11315	0.2501	0.042
1935.937	11325	0.2497	0.043
1937.018	11335	0.2396	0.043
1938.068	11345	0.2403	0.043
1939.136	11355	0.2496	0.043
1940.29	11365	0.2569	0.043
1941.494	11375	0.2602	0.043
1942.566	11385	0.2571	0.043
1943.715	11395	0.2559	0.043
1944.907	11405	0.2575	0.044
1946.045	11415	0.2507	0.044
1947.139	11425	0.2495	0.045
1948.233	11435	0.256	0.045
1949.382	11445	0.2633	0.045
1950.585	11455	0.2631	0.046
1951.778	11465	0.2612	0.046
1952.839	11475	0.2677	0.046
1954.032	11485	0.2733	0.046
1955.334	11495	0.2841	0.046
1956.581	11505	0.2928	0.046
1957.85	11515	0.2896	0.047
1959.196	11525	0.284	0.047
1960.378	11535	0.2832	0.047
1961.636	11545	0.2728	0.046
1962.85	11555	0.2719	0.046
1963.977	11565	0.2621	0.046
1965.126	11575	0.2612	0.046
1966.275	11585	0.2622	0.045
1967.424	11595	0.2656	0.045
1968.572	11605	0.2572	0.045
1969.721	11615	0.2559	0.044
1970.793	11625	0.2511	0.044
1971.877	11635	0.2534	0.043
1973.003	11645	0.25	0.043
1974.13	11655	0.2535	0.043
1975.203	11665	0.2576	0.043
1976.286	11675	0.252	0.042
1977.478	11685	0.2529	0.042
1978.419	11695	0.239	0.042
1979.568	11705	0.2295	0.041
1980.487	11715	0.2304	0.041
1981.483	11725	0.2302	0.041
1982.434	11735	0.2415	0.040
1983.562	11745	0.2366	0.040
1984.59	11755	0.2372	0.040
1985.531	11765	0.221	0.040
1986.494	11775	0.2204	0.039
1987.446	11785	0.2271	0.039
1988.376	11795	0.2236	0.039
1989.448	11805	0.2274	0.039
1990.323	11815	0.2315	0.038
1991.384	11825	0.2255	0.038
1992.336	11835	0.23	0.038
1993.31	11845	0.2193	0.038
1994.262	11855	0.2169	0.037
1995.192	11865	0.2123	0.037
1996.034	11875	0.2077	0.037
1996.986	11885	0.2045	0.037
1997.85	11895	0.2064	0.036
1998.736	11905	0.2007	0.036
1999.579	11915	0.2077	0.036
2000.443	11925	0.2006	0.036
2001.384	11935	0.2083	0.036
2002.205	11945	0.204	0.036
2003.08	11955	0.2005	0.036
2003.911	11965	0.1984	0.036
2004.798	11975	0.201	0.036
2005.629	11985	0.2074	0.036
2006.526	11995	0.206	0.036
2007.434	12005	0.2083	0.036
2008.332	12015	0.2088	0.036
2009.207	12025	0.2063	0.036
2010.148	12035	0.2043	0.036
2010.925	12045	0.2045	0.036
2011.756	12055	0.2044	0.036
2012.752	12065	0.2056	0.036
2013.616	12075	0.2153	0.036
2014.415	12085	0.2173	0.037
2015.416	12095	0.2222	0.037
2016.45	12105	0.2204	0.037
2017.303	12115	0.2087	0.037
2018.102	12125	0.1999	0.037
2018.988	12135	0.2016	0.037
2019.841	12145	0.2065	0.037
2020.748	12155	0.2083	0.037
2021.614	12165	0.2173	0.036
2022.529	12175	0.2174	0.036
2023.502	12185	0.2165	0.036
2024.436	12195	0.2145	0.036
2025.254	12205	0.2019	0.037
2026.145	12215	0.1965	0.037
2026.877	12225	0.1886	0.037
2027.737	12235	0.196	0.037
2028.55	12245	0.2122	0.037
2029.476	12255	0.2163	0.037
2030.41	12265	0.2158	0.037
2031.311	12275	0.2133	0.037
2032.167	12285	0.2159	0.038
2033.093	12295	0.2123	0.038
2034.048	12305	0.2159	0.038
2034.892	12315	0.2171	0.038
2035.846	12325	0.222	0.038
2036.815	12335	0.2271	0.038
2037.77	12345	0.2234	0.038
2038.706	12355	0.2178	0.038
2039.575	12365	0.2136	0.038
2040.467	12375	0.2085	0.038
2041.364	12385	0.2039	0.038
2042.188	12395	0.2007	0.038
2043.01	12405	0.2046	0.038
2043.861	12415	0.2088	0.038
2044.788	12425	0.2106	0.038
2045.636	12435	0.209	0.038
2046.527	12445	0.2156	0.038
2047.443	12455	0.2206	0.038
2048.384	12465	0.2218	0.038
2049.284	12475	0.2249	0.038
2050.271	12485	0.2208	0.038
2051.218	12495	0.222	0.038
2052.064	12505	0.2154	0.038
2052.972	12515	0.2153	0.038
2053.89	12525	0.2167	0.038
2054.826	12535	0.2147	0.038
2055.66	12545	0.2131	0.038
2056.583	12555	0.206	0.038
2057.416	12565	0.2046	0.038
2058.228	12575	0.2091	0.038
2059.104	12585	0.2086	0.038
2060.039	12595	0.2098	0.038
2060.88	12605	0.213	0.038
2061.733	12615	0.2135	0.038
2062.692	12625	0.216	0.038
2063.598	12635	0.2073	0.038
2064.418	12645	0.2056	0.038
2065.269	12655	0.2102	0.038
2066.127	12665	0.2127	0.038
2067.093	12675	0.2151	0.038
2067.958	12685	0.2187	0.039
2068.831	12695	0.2134	0.039
2069.774	12705	0.211	0.039
2070.617	12715	0.2133	0.039
2071.484	12725	0.2128	0.039
2072.372	12735	0.2248	0.040
2073.293	12745	0.2248	0.040
2074.312	12755	0.2331	0.040
2075.237	12765	0.2329	0.040
2076.22	12775	0.2284	0.040
2077.142	12785	0.2245	0.041
2078.059	12795	0.2238	0.041
2078.996	12805	0.2307	0.041
2079.982	12815	0.2305	0.041
2080.924	12825	0.2286	0.041
2081.844	12835	0.2249	0.041
2082.788	12845	0.2315	0.041
2083.734	12855	0.234	0.042
2084.716	12865	0.2383	0.042
2085.704	12875	0.2316	0.042
2086.677	12885	0.2333	0.042
2087.576	12895	0.2295	0.042
2088.542	12905	0.2315	0.042
2089.518	12915	0.2341	0.042
2090.483	12925	0.2367	0.043
2091.458	12935	0.2362	0.043
2092.462	12945	0.2378	0.043
2093.404	12955	0.2408	0.043
2094.4	12965	0.2375	0.043
2095.399	12975	0.2383	0.043
2096.375	12985	0.2445	0.043
2097.339	12995	0.2443	0.043
2098.43	13005	0.2477	0.043
2099.421	13015	0.2428	0.043
2100.417	13025	0.2321	0.043
2101.392	13035	0.2289	0.043
2102.299	13045	0.2279	0.043
2103.194	13055	0.2311	0.043
2104.206	13065	0.2343	0.043
2105.181	13075	0.2407	0.043
2106.119	13085	0.2405	0.043
2107.187	13095	0.2499	0.042
2108.198	13105	0.259	0.042
2109.283	13115	0.2503	0.042
2110.272	13125	0.2365	0.042
2111.223	13135	0.221	0.042
2112.103	13145	0.22	0.042
2112.922	13155	0.2227	0.042
2113.87	13165	0.2227	0.042
2114.826	13175	0.2282	0.042
2115.714	13185	0.2291	0.041
2116.714	13195	0.2224	0.041
2117.599	13205	0.22	0.041
2118.463	13215	0.2193	0.041
2119.309	13225	0.2247	0.041
2120.334	13235	0.2306	0.041
2121.262	13245	0.2318	0.041
2122.194	13255	0.2339	0.041
2123.166	13265	0.2321	0.041
2124.127	13275	0.2306	0.041
2125.057	13285	0.2285	0.041
2125.951	13295	0.2199	0.041
2126.903	13305	0.2137	0.041
2127.756	13315	0.2124	0.041
2128.559	13325	0.2166	0.041
2129.463	13335	0.2243	0.041
2130.444	13345	0.2278	0.041
2131.347	13355	0.2283	0.041
2132.285	13365	0.218	0.041
2133.163	13375	0.2186	0.041
2134.048	13385	0.2189	0.041
2134.938	13395	0.2194	0.041
2135.827	13405	0.2257	0.041
2136.755	13415	0.2221	0.041
2137.657	13425	0.2305	0.042
2138.579	13435	0.2234	0.042
2139.541	13445	0.2288	0.042
2140.431	13455	0.2263	0.042
2141.396	13465	0.2241	0.042
2142.219	13475	0.224	0.042
2143.171	13485	0.2245	0.043
2144.091	13495	0.2306	0.043
2145.072	13505	0.2274	0.043
2145.999	13515	0.2285	0.043
2146.88	13525	0.2338	0.043
2147.833	13535	0.2354	0.043
2148.831	13545	0.2362	0.043
2149.781	13555	0.2334	0.043
2150.7	13565	0.2297	0.044
2151.625	13575	0.2355	0.044
2152.605	13585	0.2351	0.044
2153.573	13595	0.2394	0.044
2154.551	13605	0.2313	0.044
2155.468	13615	0.2353	0.044
2156.397	13625	0.2391	0.044
2157.358	13635	0.2451	0.044
2158.388	13645	0.2461	0.044
2159.354	13655	0.241	0.044
2160.345	13665	0.2375	0.044
2161.241	13675	0.2321	0.044
2162.258	13685	0.2337	0.044
2163.146	13695	0.235	0.043
2164.092	13705	0.2315	0.043
2165.047	13715	0.2293	0.043
2165.963	13725	0.2283	0.043
2166.856	13735	0.2221	0.043
2167.734	13745	0.223	0.042
2168.629	13755	0.2214	0.042
2169.527	13765	0.2198	0.042
2170.41	13775	0.2173	0.041
2171.253	13785	0.2176	0.041
2172.115	13795	0.224	0.041
2173.067	13805	0.2261	0.041
2173.981	13815	0.2224	0.041
2174.843	13825	0.2157	0.041
2175.728	13835	0.2061	0.041
2176.483	13845	0.2035	0.041
2177.314	13855	0.2044	0.040
2178.169	13865	0.2083	0.040
2179.004	13875	0.2176	0.040
2179.851	13885	0.2161	0.040
2180.778	13895	0.2142	0.040
2181.599	13905	0.212	0.040
2182.41	13915	0.2078	0.040
2183.292	13925	0.2158	0.040
2184.169	13935	0.2112	0.040
2184.997	13945	0.207	0.040
2185.815	13955	0.205	0.040
2186.594	13965	0.2074	0.040
2187.483	13975	0.2147	0.040
2188.287	13985	0.2209	0.040
2189.24	13995	0.2163	0.040
2190.052	14005	0.2162	0.040
2190.91	14015	0.2074	0.040
2191.732	14025	0.2129	0.040
2192.572	14035	0.2094	0.040
2193.471	14045	0.2159	0.040
2194.275	14055	0.2101	0.040
2195.166	14065	0.2126	0.040
2196.007	14075	0.2065	0.040
2196.803	14085	0.2032	0.040
2197.566	14095	0.1992	0.041
2198.356	14105	0.209	0.041
2199.274	14115	0.2094	0.041
2200.107	14125	0.2162	0.041
2200.906	14135	0.2168	0.041
2201.848	14145	0.2256	0.041
2202.714	14155	0.232	0.041
2203.641	14165	0.2249	0.041
2204.55	14175	0.2235	0.041
2205.442	14185	0.2181	0.041
2206.262	14195	0.2163	0.041
2207.11	14205	0.2109	0.042
2208.011	14215	0.2167	0.041
2208.787	14225	0.2121	0.041
2209.685	14235	0.2126	0.041
2210.474	14245	0.2176	0.041
2211.358	14255	0.2161	0.041
2212.225	14265	0.2171	0.041
2213.084	14275	0.2133	0.041
2213.876	14285	0.2124	0.041
2214.779	14295	0.213	0.041
2215.582	14305	0.2131	0.042
2216.394	14315	0.2106	0.042
2217.304	14325	0.2125	0.042
2218.199	14335	0.2233	0.042
2219.029	14345	0.2178	0.042
2219.91	14355	0.2217	0.042
2220.776	14365	0.2275	0.043
2221.713	14375	0.23	0.043
2222.628	14385	0.2227	0.044
2223.487	14395	0.2213	0.044
2224.321	14405	0.2192	0.044
2225.248	14415	0.2207	0.044
2226.11	14425	0.2303	0.044
2226.963	14435	0.2309	0.044
2227.98	14445	0.2461	0.044
2228.911	14455	0.2509	0.044
2229.979	14465	0.2414	0.044
2230.903	14475	0.2443	0.044
2231.793	14485	0.2288	0.044
2232.755	14495	0.2189	0.044
2233.538	14505	0.2205	0.044
2234.409	14515	0.2173	0.044
2235.279	14525	0.2195	0.044
2236.117	14535	0.2207	0.044
2236.965	14545	0.2197	0.044
2237.881	14555	0.2195	0.043
2238.768	14565	0.222	0.043
2239.55	14575	0.2199	0.043
2240.459	14585	0.2259	0.043
2241.391	14595	0.2337	0.043
2242.274	14605	0.2306	0.043
2243.172	14615	0.2189	0.043
2244.051	14625	0.2245	0.043
2244.88	14635	0.2201	0.043
2245.83	14645	0.2202	0.043
2246.63	14655	0.2224	0.043
2247.499	14665	0.2143	0.043
2248.388	14675	0.2226	0.043
2249.152	14685	0.2207	0.043
2250.131	14695	0.228	0.043
2250.962	14705	0.2331	0.043
2251.911	14715	0.2224	0.043
2252.755	14725	0.2269	0.043
2253.604	14735	0.2198	0.043
2254.511	14745	0.2237	0.043
2255.332	14755	0.2196	0.043
2256.24	14765	0.2102	0.043
2256.995	14775	0.2073	0.043
2257.797	14785	0.2084	0.043
2258.575	14795	0.2159	0.043
2259.449	14805	0.2162	0.042
2260.308	14815	0.2189	0.042
2261.139	14825	0.2145	0.042
2261.983	14835	0.2203	0.042
2262.815	14845	0.2194	0.042
2263.745	14855	0.2245	0.042
2264.586	14865	0.2244	0.042
2265.416	14875	0.2119	0.042
2266.321	14885	0.2126	0.042
2267.049	14895	0.2135	0.042
2267.849	14905	0.2102	0.042
2268.724	14915	0.2144	0.042
2269.56	14925	0.2093	0.042
2270.34	14935	0.2076	0.042
2271.098	14945	0.2098	0.041
2271.952	14955	0.2162	0.041
2272.795	14965	0.2114	0.041
2273.609	14975	0.2045	0.041
2274.374	14985	0.203	0.041
2275.145	14995	0.2026	0.041
2275.943	15005	0.2115	0.041
2276.726	15015	0.2144	0.041
2277.616	15025	0.2141	0.041
2278.456	15035	0.2099	0.041
2279.204	15045	0.2021	0.041
2279.974	15055	0.1995	0.041
2280.749	15065	0.2016	0.041
2281.527	15075	0.2047	0.041
2282.281	15085	0.1994	0.041
2283.074	15095	0.2034	0.041
2283.867	15105	0.2109	0.041
2284.646	15115	0.2092	0.041
2285.505	15125	0.2091	0.041
2286.252	15135	0.2129	0.042
2287.061	15145	0.2136	0.042
2287.918	15155	0.21	0.042
2288.728	15165	0.2097	0.042
2289.472	15175	0.2077	0.043
2290.268	15185	0.2142	0.043
2291.097	15195	0.2186	0.043
2291.938	15205	0.2172	0.043
2292.778	15215	0.2183	0.043
2293.605	15225	0.2173	0.043
2294.432	15235	0.2245	0.043
2295.299	15245	0.2211	0.043
2296.152	15255	0.2255	0.043
2296.98	15265	0.2174	0.043
2297.82	15275	0.211	0.043
2298.586	15285	0.2083	0.043
2299.368	15295	0.2042	0.043
2300.179	15305	0.2067	0.043
2300.927	15315	0.2082	0.042
2301.695	15325	0.2112	0.042
2302.568	15335	0.2092	0.042
2303.353	15345	0.2112	0.041
2304.09	15355	0.1996	0.041
2304.891	15365	0.1994	0.041
2305.607	15375	0.1949	0.041
2306.315	15385	0.1977	0.040
2307.118	15395	0.2023	0.040
2307.905	15405	0.2029	0.040
2308.625	15415	0.1935	0.040
2309.386	15425	0.1837	0.039
2310.053	15435	0.1826	0.039
2310.7	15445	0.1806	0.039
2311.391	15455	0.1866	0.039
2312.106	15465	0.1873	0.039
2312.855	15475	0.1855	0.039
2313.503	15485	0.1854	0.039
2314.22	15495	0.1834	0.039
2314.911	15505	0.1932	0.039
2315.656	15515	0.1906	0.039
2316.38	15525	0.1902	0.039
2317.047	15535	0.1902	0.039
2317.764	15545	0.1907	0.039
2318.496	15555	0.1973	0.039
2319.23	15565	0.2003	0.039
2319.96	15575	0.2003	0.039
2320.775	15585	0.2036	0.039
2321.513	15595	0.1934	0.038
2322.222	15605	0.18	0.038
2322.854	15615	0.1779	0.038
2323.487	15625	0.1744	0.038
2324.179	15635	0.1796	0.038
2324.833	15645	0.1729	0.038
2325.477	15655	0.1698	0.038
2326.077	15665	0.1722	0.037
2326.702	15675	0.1726	0.037
2327.417	15685	0.1795	0.037
2328.048	15695	0.178	0.037
2328.729	15705	0.1841	0.037
2329.382	15715	0.1813	0.037
2330.098	15725	0.189	0.037
2330.745	15735	0.1865	0.037
2331.493	15745	0.1821	0.037
2332.106	15755	0.1801	0.037
2332.782	15765	0.168	0.037
2333.411	15775	0.1644	0.037
2333.985	15785	0.1623	0.037
2334.556	15795	0.1578	0.038
2335.164	15805	0.161	0.038
2335.745	15815	0.1688	0.038
2336.388	15825	0.1779	0.038
2337.044	15835	0.1889	0.038
2337.789	15845	0.1947	0.038
2338.459	15855	0.1983	0.039
2339.218	15865	0.1934	0.039
2339.919	15875	0.2006	0.039
2340.655	15885	0.1953	0.039
2341.41	15895	0.1936	0.039
2342.08	15905	0.1859	0.039
2342.749	15915	0.1835	0.039
2343.453	15925	0.1857	0.038
2344.092	15935	0.1836	0.038
2344.772	15945	0.173	0.038
2345.403	15955	0.163	0.037
2345.946	15965	0.1554	0.037
2346.496	15975	0.1551	0.037
2347.084	15985	0.1548	0.036
2347.65	15995	0.1616	0.036
2348.219	16005	0.1632	0.036
2348.834	16015	0.1645	0.036
2349.435	16025	0.1628	0.035
2350.021	16035	0.1636	0.035
2350.59	16045	0.1639	0.035
2351.211	16055	0.1634	0.035
2351.816	16065	0.1642	0.036
2352.399	16075	0.1652	0.036
2352.982	16085	0.1661	0.036
2353.629	16095	0.1649	0.036
2354.201	16105	0.1544	0.036
2354.747	16115	0.1539	0.035
2355.267	16125	0.1559	0.035
2355.867	16135	0.1573	0.035
2356.431	16145	0.1576	0.034
2357.021	16155	0.159	0.034
2357.561	16165	0.1623	0.034
2358.166	16175	0.1599	0.033
2358.739	16185	0.1535	0.033
2359.298	16195	0.1398	0.033
2359.766	16205	0.1335	0.033
2360.209	16215	0.1298	0.033
2360.698	16225	0.1325	0.033
2361.178	16235	0.1371	0.033
2361.669	16245	0.1429	0.033
2362.198	16255	0.1426	0.033
2362.705	16265	0.1488	0.032
2363.221	16275	0.1461	0.033
2363.761	16285	0.152	0.033
2364.288	16295	0.1518	0.033
2364.867	16305	0.1524	0.033
2365.397	16315	0.1524	0.033
2365.929	16325	0.1477	0.033
2366.452	16335	0.1438	0.033
2366.987	16345	0.1452	0.033
